date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-06-18,12:11:42,803563902,24.8,49.7,317,1,9.0
2025-06-18,12:11:47,803563907,24.8,49.7,304,1,9.0
2025-06-18,12:11:52,803563912,24.7,49.7,328,1,9.0
2025-06-18,12:11:57,803563917,24.7,49.8,332,1,8.0
2025-06-18,12:12:03,803563923,24.7,49.9,304,1,8.0
2025-06-18,12:12:08,803563928,24.8,49.7,303,1,9.0
2025-06-18,12:12:13,803563933,24.8,49.8,318,1,9.0
2025-06-18,12:12:18,803563938,24.8,49.7,310,1,9.0
2025-06-18,12:12:23,803563943,24.8,49.7,309,1,9.0
2025-06-18,12:12:28,803563948,24.8,49.7,308,1,9.0
2025-06-18,12:12:34,803563954,24.8,49.7,323,1,9.0
2025-06-18,12:12:39,803563959,24.8,49.8,315,1,9.0
2025-06-18,12:12:44,803563964,24.8,49.7,317,1,9.0
2025-06-18,12:12:49,803563969,24.8,49.7,318,1,9.0
2025-06-18,12:13:01,803563981,24.8,49.8,311,1,9.0
2025-06-18,12:13:06,803563986,24.8,49.6,334,1,9.0
2025-06-18,12:13:12,803563992,24.8,49.8,315,1,9.0
2025-06-18,12:13:17,803563997,24.8,49.7,320,1,9.0
2025-06-18,12:13:22,803564002,24.8,49.7,323,1,9.0
2025-06-18,12:13:27,803564007,24.8,49.8,313,1,9.0
2025-06-18,12:13:32,803564012,24.8,49.7,317,1,9.0
2025-06-18,12:13:37,803564017,24.8,49.8,320,1,9.0
2025-06-18,12:13:42,803564022,24.7,49.8,319,1,9.0
2025-06-18,12:13:48,803564028,24.7,49.9,304,1,9.0
2025-06-18,12:13:53,803564033,24.8,49.7,323,1,9.0
2025-06-18,12:13:58,803564038,24.8,50.0,318,1,9.0
2025-06-18,12:14:03,803564043,24.7,49.8,322,1,9.0
2025-06-18,12:14:08,803564048,24.8,49.9,318,1,9.0
2025-06-18,12:14:13,803564053,24.7,49.8,322,1,9.0
2025-06-18,12:14:19,803564059,24.8,49.7,320,1,9.0
2025-06-18,12:14:24,803564064,24.7,49.9,318,1,9.0
2025-06-18,12:14:29,803564069,24.8,49.7,320,1,9.0
