date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:41:25,804012085,24.7,46.9,4.93,37.93,20.46,0,38
2025-06-23,16:41:30,804012090,24.6,46.9,4.99,38.50,20.70,0,39
2025-06-23,16:41:34,804012094,24.7,46.9,4.90,37.58,20.32,0,40
2025-06-23,16:41:39,804012099,24.6,46.8,4.92,37.73,20.38,0,42
2025-06-23,16:41:44,804012104,24.6,46.8,4.89,37.47,20.28,0,43
2025-06-23,16:41:49,804012109,24.6,46.7,5.01,38.71,20.79,0,45
2025-06-23,16:41:53,804012113,24.6,46.9,4.90,37.55,20.31,0,47
2025-06-23,16:41:58,804012118,24.6,46.8,4.85,37.00,20.08,0,48
2025-06-23,16:42:03,804012123,24.6,46.8,4.86,37.14,20.14,0,50
2025-06-23,16:42:07,804012127,24.6,46.8,4.94,38.03,20.51,0,52
2025-06-23,16:42:12,804012132,24.6,46.8,4.93,37.87,20.44,0,54
2025-06-23,16:42:17,804012137,24.6,46.9,4.93,37.92,20.46,0,55
2025-06-23,16:42:22,804012142,24.6,46.8,4.88,37.30,20.20,0,57
2025-06-23,16:42:26,804012146,24.6,46.8,4.98,38.44,20.68,0,59
2025-06-23,16:42:31,804012151,24.7,46.9,4.99,38.48,20.70,0,61
