date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-06-18,11:44:19,803562259,25.2,47.6,294,1,9.0
2025-06-18,11:44:24,803562264,25.2,47.6,285,1,9.0
2025-06-18,11:44:29,803562269,25.2,47.5,287,1,9.0
2025-06-18,11:44:34,803562274,25.2,47.6,271,1,8.0
2025-06-18,11:44:39,803562279,25.1,47.6,286,1,8.0
2025-06-18,11:44:44,803562284,25.1,47.7,289,1,8.0
2025-06-18,11:44:48,803562288,25.1,47.7,281,1,8.0
2025-06-18,11:44:53,803562293,25.1,47.7,278,1,8.0
2025-06-18,11:44:58,803562298,25.1,47.7,278,1,8.0
2025-06-18,11:45:03,803562303,25.1,47.8,275,1,9.0
2025-06-18,11:45:08,803562308,25.1,47.7,279,1,9.0
2025-06-18,11:45:13,803562313,25.1,47.8,283,1,8.0
2025-06-18,11:45:18,803562318,25.0,47.9,269,1,8.0
2025-06-18,11:45:23,803562323,25.1,48.0,271,1,9.0
2025-06-18,11:45:28,803562328,25.0,48.0,263,1,9.0
2025-06-18,11:45:32,803562332,25.0,47.9,284,1,8.0
2025-06-18,11:45:37,803562337,25.0,47.9,272,1,8.0
2025-06-18,11:45:42,803562342,25.0,48.2,277,1,9.0
2025-06-18,11:45:47,803562347,25.0,48.0,269,1,9.0
2025-06-18,11:45:52,803562352,25.0,48.0,282,1,9.0
2025-06-18,11:45:57,803562357,25.0,48.1,271,1,8.0
2025-06-18,11:46:02,803562362,25.0,48.1,273,1,9.0
2025-06-18,11:46:07,803562367,25.0,48.2,266,1,9.0
2025-06-18,11:46:12,803562372,24.9,48.3,272,1,8.0
2025-06-18,11:46:17,803562377,24.9,48.2,265,1,9.0
2025-06-18,11:46:22,803562382,24.9,48.2,258,1,9.0
2025-06-18,11:46:27,803562387,24.9,48.3,267,1,8.0
2025-06-18,11:46:32,803562392,24.9,48.4,269,1,9.0
2025-06-18,11:46:37,803562397,24.8,48.4,259,1,9.0
2025-06-18,11:46:41,803562401,24.9,48.3,239,1,8.0
2025-06-18,11:46:46,803562406,24.8,48.4,265,1,8.0
2025-06-18,11:46:51,803562411,24.8,48.4,266,1,8.0
2025-06-18,11:46:56,803562416,24.9,48.4,253,1,9.0
2025-06-18,11:47:01,803562421,24.8,48.4,272,1,9.0
2025-06-18,11:47:06,803562426,24.8,48.5,267,1,9.0
2025-06-18,11:47:11,803562431,24.8,48.5,270,1,9.0
2025-06-18,11:47:16,803562436,24.8,48.7,267,1,9.0
2025-06-18,11:47:20,803562440,24.8,48.5,246,1,9.0
2025-06-18,11:47:25,803562445,24.8,48.6,262,1,9.0
2025-06-18,11:47:30,803562450,24.8,48.6,257,1,9.0
2025-06-18,11:47:35,803562455,24.8,48.6,246,1,9.0
2025-06-18,11:47:40,803562460,24.8,48.7,265,1,9.0
2025-06-18,11:47:45,803562465,24.8,48.7,267,1,8.0
2025-06-18,11:47:50,803562470,24.7,48.9,271,1,9.0
2025-06-18,11:47:55,803562475,24.7,48.6,266,1,8.0
2025-06-18,11:48:00,803562480,24.7,48.8,257,1,9.0
2025-06-18,11:48:04,803562484,24.7,48.7,256,1,9.0
2025-06-18,11:48:09,803562489,24.7,48.8,253,1,9.0
2025-06-18,11:48:14,803562494,24.7,48.7,265,1,9.0
2025-06-18,11:48:19,803562499,24.7,48.9,261,1,9.0
2025-06-18,11:48:24,803562504,24.7,48.8,266,1,8.0
2025-06-18,11:48:29,803562509,24.7,48.9,254,1,9.0
2025-06-18,11:48:34,803562514,24.7,48.8,255,1,9.0
2025-06-18,11:48:39,803562519,24.7,48.8,253,1,9.0
2025-06-18,11:48:44,803562524,24.7,49.1,255,1,9.0
2025-06-18,11:48:49,803562529,24.7,49.0,255,1,9.0
2025-06-18,11:48:53,803562533,24.7,48.9,258,1,9.0
2025-06-18,11:48:58,803562538,24.7,49.0,253,1,9.0
2025-06-18,11:49:03,803562543,24.7,49.0,257,1,9.0
2025-06-18,11:49:08,803562548,24.7,48.9,256,1,9.0
2025-06-18,11:49:13,803562553,24.7,49.1,251,1,9.0
2025-06-18,11:49:18,803562558,24.7,48.8,251,1,9.0
2025-06-18,11:49:23,803562563,24.7,49.0,256,1,9.0
2025-06-18,11:49:28,803562568,24.6,49.1,258,1,9.0
2025-06-18,11:49:33,803562573,24.7,49.0,265,1,9.0
2025-06-18,11:49:38,803562578,24.7,48.9,256,1,9.0
2025-06-18,11:49:43,803562583,24.7,49.0,245,1,9.0
2025-06-18,11:49:47,803562587,24.6,49.1,254,1,9.0
2025-06-18,11:49:52,803562592,24.7,49.1,251,1,9.0
