date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-21,09:51:33,801136293,25.6,36.8,134,1,568
2025-05-21,09:51:38,801136298,25.6,36.9,138,1,611
2025-05-21,09:51:43,801136303,25.7,36.9,139,1,595
2025-05-21,09:51:48,801136308,25.7,36.8,136,1,539
2025-05-21,09:51:53,801136313,25.7,36.6,139,1,528
2025-05-21,09:51:58,801136318,25.7,36.7,135,1,528
2025-05-21,09:52:03,801136323,25.6,36.8,142,1,515
2025-05-21,09:52:08,801136328,25.7,36.6,138,1,519
2025-05-21,09:52:14,801136334,25.7,36.9,140,1,511
2025-05-21,09:52:19,801136339,25.6,36.4,138,1,519
2025-05-21,09:52:24,801136344,25.6,36.7,143,1,526
2025-05-21,09:52:29,801136349,25.6,36.8,141,1,525
2025-05-21,09:52:34,801136354,25.7,36.7,117,1,538
2025-05-21,09:52:39,801136359,25.7,36.7,141,1,507
2025-05-21,09:52:44,801136364,25.6,36.7,139,1,563
2025-05-21,09:52:49,801136369,25.6,36.7,142,1,523
2025-05-21,09:52:55,801136375,25.6,36.8,137,1,541
2025-05-21,09:53:00,801136380,25.6,36.7,131,1,601
2025-05-21,09:53:05,801136385,25.5,36.8,134,1,609
2025-05-21,09:53:10,801136390,25.6,37.0,98,1,608
2025-05-21,09:53:15,801136395,25.6,36.8,137,1,606
2025-05-21,09:53:20,801136400,25.5,36.9,134,1,586
2025-05-21,09:53:25,801136405,25.6,37.0,138,1,570
2025-05-21,09:53:31,801136411,25.5,36.9,141,1,528
2025-05-21,09:53:36,801136416,25.5,37.0,101,1,529
2025-05-21,09:53:41,801136421,25.5,36.8,135,1,537
2025-05-21,09:53:46,801136426,25.6,36.9,96,1,566
2025-05-21,09:53:51,801136431,25.5,36.9,135,1,583
2025-05-21,09:53:56,801136436,25.5,36.8,133,1,483
2025-05-21,09:54:01,801136441,25.5,36.9,139,1,532
2025-05-21,09:54:07,801136447,25.6,37.0,133,1,538
2025-05-21,09:54:12,801136452,25.6,36.9,87,1,539
2025-05-21,09:54:17,801136457,25.6,36.9,133,1,539
2025-05-21,09:54:22,801136462,25.6,36.9,132,1,537
2025-05-21,09:54:27,801136467,25.6,37.0,138,1,537
2025-05-21,09:54:32,801136472,25.5,36.9,138,1,536
2025-05-21,09:54:37,801136477,25.5,36.9,135,1,536
2025-05-21,09:54:43,801136483,25.6,36.9,135,1,538
2025-05-21,09:54:48,801136488,25.5,37.0,134,1,537
2025-05-21,09:54:53,801136493,25.6,36.9,136,1,537
2025-05-21,09:54:58,801136498,25.6,36.8,128,1,538
2025-05-21,09:55:03,801136503,25.6,36.9,137,1,545
2025-05-21,09:55:08,801136508,25.6,36.8,135,1,543
2025-05-21,09:55:14,801136514,25.6,37.0,138,1,543
2025-05-21,09:55:19,801136519,25.6,36.9,134,1,555
2025-05-21,09:55:24,801136524,25.5,36.9,129,1,560
2025-05-21,09:55:29,801136529,25.6,36.8,136,1,559
2025-05-21,09:55:34,801136534,25.6,37.0,135,1,560
2025-05-21,09:55:39,801136539,25.5,36.8,134,1,628
2025-05-21,09:55:45,801136545,25.6,36.9,133,1,636
2025-05-21,09:55:50,801136550,25.6,36.7,135,1,628
2025-05-21,09:55:55,801136555,25.6,36.9,133,1,612
2025-05-21,09:56:00,801136560,25.5,37.1,138,1,588
2025-05-21,09:56:05,801136565,25.6,37.0,134,1,640
2025-05-21,09:56:10,801136570,25.6,36.9,93,1,639
2025-05-21,09:56:16,801136576,25.6,36.8,132,1,633
2025-05-21,09:56:21,801136581,25.6,37.0,131,1,632
2025-05-21,09:56:26,801136586,25.6,36.8,96,1,554
2025-05-21,09:56:32,801136592,25.6,36.9,131,1,576
