date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:17:40,804007060,24.7,51.9,4.50,33.37,18.54,0,191
2025-06-23,15:17:45,804007065,24.7,51.8,4.61,34.50,19.02,0,186
2025-06-23,15:17:50,804007070,24.7,52.0,4.76,36.03,19.67,0,198
2025-06-23,15:17:54,804007074,24.7,51.9,4.74,35.89,19.61,0,202
2025-06-23,15:17:59,804007079,24.7,51.9,4.74,35.89,19.61,0,202
2025-06-23,15:18:04,804007084,24.7,51.9,4.74,35.89,19.61,0,201
2025-06-23,15:18:09,804007089,24.7,51.7,4.79,36.43,19.84,0,201
2025-06-23,15:18:13,804007093,24.7,51.8,4.83,36.78,19.99,0,205
2025-06-23,15:18:18,804007098,24.7,51.8,4.86,37.08,20.11,0,198
2025-06-23,15:18:23,804007103,24.7,52.0,4.84,36.88,20.03,0,213
2025-06-23,15:18:27,804007107,24.7,51.8,4.86,37.08,20.11,0,212
2025-06-23,15:18:32,804007112,24.7,51.9,4.75,35.97,19.64,0,213
2025-06-23,15:18:37,804007117,24.7,52.0,4.68,35.30,19.36,0,211
2025-06-23,15:18:42,804007122,24.7,51.8,4.51,33.53,18.61,0,213
2025-06-23,15:18:46,804007126,24.7,51.7,4.58,34.23,18.90,0,213
