date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:14:00,804006840,24.7,52.1,4.44,32.76,18.28,0,90
2025-06-23,15:14:05,804006845,24.7,52.2,4.45,32.90,18.34,0,91
2025-06-23,15:14:09,804006849,24.7,52.5,4.42,32.61,18.21,0,92
2025-06-23,15:14:14,804006854,24.6,52.4,4.58,34.19,18.89,0,95
2025-06-23,15:14:19,804006859,24.7,52.4,4.65,34.98,19.23,0,91
2025-06-23,15:14:24,804006864,24.6,52.2,4.82,36.70,19.95,0,91
2025-06-23,15:14:28,804006868,24.7,52.3,4.80,36.53,19.88,0,91
2025-06-23,15:14:33,804006873,24.7,52.3,4.73,35.81,19.58,0,92
2025-06-23,15:14:38,804006878,24.6,52.3,4.69,35.34,19.38,0,94
2025-06-23,15:14:43,804006883,24.7,52.2,4.75,35.95,19.64,0,89
2025-06-23,15:14:47,804006887,24.6,52.1,4.53,33.73,18.69,0,96
2025-06-23,15:14:52,804006892,24.7,52.1,4.58,34.24,18.91,0,98
2025-06-23,15:14:57,804006897,24.7,52.0,4.55,33.89,18.76,0,100
2025-06-23,15:15:01,804006901,24.7,52.2,4.79,36.36,19.81,0,101
2025-06-23,15:15:06,804006906,24.7,52.1,4.74,35.92,19.62,0,102
