date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-18,11:53:39,800884419,0.0,0.0,995,1,4066
2025-05-18,11:53:44,800884424,0.0,0.0,1002,1,4072
2025-05-18,11:53:49,800884429,0.0,0.0,1001,1,4073
2025-05-18,11:53:55,800884435,0.0,0.0,999,1,4066
2025-05-18,11:54:00,800884440,0.0,0.0,1003,1,4075
2025-05-18,11:54:05,800884445,0.0,0.0,901,1,4072
2025-05-18,11:54:10,800884450,0.0,0.0,1003,1,4070
2025-05-18,11:54:15,800884455,0.0,0.0,1003,1,4061
2025-05-18,11:54:20,800884460,0.0,0.0,901,1,4067
2025-05-18,11:54:25,800884465,0.0,0.0,1002,1,3933
2025-05-18,11:54:31,800884471,0.0,0.0,999,1,4073
2025-05-18,11:54:36,800884476,0.0,0.0,1003,1,4056
2025-05-18,11:54:41,800884481,0.0,0.0,1001,1,4074
2025-05-18,11:54:46,800884486,0.0,0.0,1003,1,4078
2025-05-18,11:54:51,800884491,0.0,0.0,1005,1,4073
2025-05-18,11:54:56,800884496,0.0,0.0,1002,1,4076
2025-05-18,11:55:01,800884501,0.0,0.0,998,1,4068
2025-05-18,11:55:07,800884507,0.0,0.0,1003,1,3927
2025-05-18,11:55:12,800884512,0.0,0.0,1004,1,4074
2025-05-18,11:55:17,800884517,0.0,0.0,998,1,4065
2025-05-18,11:55:22,800884522,0.0,0.0,1007,1,4069
2025-05-18,11:55:27,800884527,0.0,0.0,1006,1,4063
2025-05-18,11:55:32,800884532,0.0,0.0,905,1,4067
2025-05-18,11:55:38,800884538,0.0,0.0,1007,1,4065
2025-05-18,11:55:43,800884543,0.0,0.0,999,1,4066
2025-05-18,11:55:48,800884548,0.0,0.0,999,1,4070
2025-05-18,11:55:54,800884554,0.0,0.0,1001,1,4074
2025-05-18,11:55:59,800884559,0.0,0.0,909,1,4075
2025-05-18,11:56:04,800884564,0.0,0.0,1002,1,3980
2025-05-18,11:56:09,800884569,0.0,0.0,995,1,4077
2025-05-18,11:56:14,800884574,0.0,0.0,1002,1,4072
2025-05-18,11:56:19,800884579,0.0,0.0,1002,1,4071
2025-05-18,11:56:24,800884584,0.0,0.0,999,1,4073
2025-05-18,11:56:29,800884589,0.0,0.0,998,1,4064
2025-05-18,11:56:35,800884595,0.0,0.0,1005,1,4075
2025-05-18,11:56:40,800884600,0.0,0.0,999,1,4067
2025-05-18,11:56:45,800884605,0.0,0.0,1006,1,3986
2025-05-18,11:56:50,800884610,0.0,0.0,1003,1,4069
2025-05-18,11:56:55,800884615,0.0,0.0,1004,1,4067
2025-05-18,11:57:00,800884620,0.0,0.0,1004,1,4060
2025-05-18,11:57:05,800884625,0.0,0.0,989,1,4073
2025-05-18,11:57:11,800884631,0.0,0.0,905,1,3986
2025-05-18,11:57:16,800884636,0.0,0.0,1003,1,4077
2025-05-18,11:57:21,800884641,0.0,0.0,1001,1,4075
2025-05-18,11:57:26,800884646,0.0,0.0,1006,1,4076
2025-05-18,11:57:31,800884651,0.0,0.0,1006,1,4069
2025-05-18,11:57:36,800884656,0.0,0.0,1001,1,4072
2025-05-18,11:57:41,800884661,0.0,0.0,1002,1,4077
2025-05-18,11:57:47,800884667,0.0,0.0,1005,1,4072
2025-05-18,11:57:52,800884672,0.0,0.0,1002,1,4068
2025-05-18,11:57:57,800884677,0.0,0.0,1005,1,4078
2025-05-18,11:58:02,800884682,0.0,0.0,1006,1,4073
2025-05-18,11:58:07,800884687,0.0,0.0,1007,1,4010
2025-05-18,11:58:12,800884692,0.0,0.0,1002,1,4063
2025-05-18,11:58:17,800884697,0.0,0.0,1003,1,4073
2025-05-18,11:58:23,800884703,0.0,0.0,1002,1,3977
2025-05-18,11:58:28,800884708,0.0,0.0,906,1,4067
2025-05-18,11:58:33,800884713,0.0,0.0,995,1,4071
2025-05-18,11:58:38,800884718,0.0,0.0,1003,1,4071
2025-05-18,11:58:43,800884723,0.0,0.0,1004,1,4063
2025-05-18,11:58:48,800884728,0.0,0.0,999,1,4079
2025-05-18,11:58:54,800884734,0.0,0.0,1001,1,4076
2025-05-18,11:58:59,800884739,0.0,0.0,949,1,4068
2025-05-18,11:59:04,800884744,0.0,0.0,901,1,4072
2025-05-18,11:59:09,800884749,0.0,0.0,1002,1,4070
2025-05-18,11:59:14,800884754,0.0,0.0,999,1,4080
2025-05-18,11:59:19,800884759,0.0,0.0,1001,1,4076
2025-05-18,11:59:25,800884765,0.0,0.0,1005,1,4067
2025-05-18,11:59:30,800884770,0.0,0.0,1001,1,4071
2025-05-18,11:59:35,800884775,0.0,0.0,999,1,4066
