date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:12:46,804006766,24.7,52.4,4.55,33.94,18.78,0,62
2025-06-23,15:12:52,804006772,24.7,52.3,4.71,35.56,19.47,0,63
2025-06-23,15:12:56,804006776,24.7,52.3,4.91,37.70,20.37,0,63
2025-06-23,15:13:01,804006781,24.7,52.3,4.87,37.29,20.20,0,64
2025-06-23,15:13:06,804006786,24.7,52.3,4.90,37.57,20.32,0,65
2025-06-23,15:13:10,804006790,24.7,52.4,4.78,36.31,19.79,0,65
2025-06-23,15:13:15,804006795,24.7,52.4,4.90,37.56,20.31,0,67
2025-06-23,15:13:20,804006800,24.7,52.4,4.86,37.11,20.12,0,71
2025-06-23,15:13:25,804006805,24.7,52.3,4.90,37.52,20.30,0,78
2025-06-23,15:13:29,804006809,24.7,52.5,4.80,36.48,19.86,0,79
2025-06-23,15:13:34,804006814,24.7,52.2,4.79,36.44,19.84,0,79
2025-06-23,15:13:39,804006819,24.7,52.3,4.82,36.74,19.97,0,80
2025-06-23,15:13:43,804006823,24.7,52.3,4.84,36.89,20.03,0,78
2025-06-23,15:13:48,804006828,24.7,52.3,4.79,36.35,19.80,0,80
2025-06-23,15:13:53,804006833,24.7,52.2,4.60,34.42,18.99,0,83
