date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-27,17:28:36,801682116,25.9,40.0,114,1,8.0
2025-05-27,17:28:41,801682121,25.9,41.4,112,1,8.0
2025-05-27,17:28:47,801682127,26.0,40.5,116,1,9.0
2025-05-27,17:28:52,801682132,25.9,39.9,109,1,9.0
2025-05-27,17:28:57,801682137,25.9,40.1,113,1,9.0
2025-05-27,17:29:02,801682142,26.0,40.0,119,1,8.0
2025-05-27,17:29:07,801682147,26.0,39.9,112,1,9.0
2025-05-27,17:29:12,801682152,26.0,40.5,113,1,9.0
2025-05-27,17:29:18,801682158,26.0,41.1,81,1,9.0
2025-05-27,17:29:23,801682163,26.0,40.1,100,1,9.0
2025-05-27,17:29:28,801682168,26.0,39.6,113,1,8.0
2025-05-27,17:29:33,801682173,26.0,39.4,104,1,8.0
2025-05-27,17:29:38,801682178,26.0,39.5,115,1,8.0
2025-05-27,17:29:43,801682183,26.0,39.6,112,1,8.0
2025-05-27,17:29:49,801682189,26.0,41.1,115,1,8.0
2025-05-27,17:29:54,801682194,26.0,40.9,111,1,9.0
2025-05-27,17:29:59,801682199,26.0,39.7,111,1,9.0
2025-05-27,17:30:04,801682204,25.9,39.6,112,1,8.0
2025-05-27,17:30:09,801682209,26.0,40.0,105,1,9.0
2025-05-27,17:30:15,801682215,26.0,39.8,105,1,9.0
2025-05-27,17:30:20,801682220,26.0,39.7,102,1,6.0
2025-05-27,17:30:25,801682225,25.9,39.3,98,1,6.0
2025-05-27,17:30:30,801682230,25.9,39.6,105,1,6.0
2025-05-27,17:30:35,801682235,25.9,39.6,94,1,6.0
2025-05-27,17:30:40,801682240,25.9,39.9,102,1,8.0
2025-05-27,17:30:46,801682246,26.0,39.9,106,1,8.0
2025-05-27,17:30:51,801682251,25.9,39.9,117,1,9.0
2025-05-27,17:30:56,801682256,26.0,40.4,96,1,9.0
2025-05-27,17:31:02,801682262,25.9,41.2,108,1,8.0
2025-05-27,17:31:07,801682267,25.9,40.1,100,1,9.0
2025-05-27,17:31:12,801682272,26.0,39.5,103,1,8.0
2025-05-27,17:31:17,801682277,26.0,39.5,112,1,9.0
2025-05-27,17:31:23,801682283,26.0,40.6,103,1,8.0
2025-05-27,17:31:28,801682288,26.0,40.0,110,1,9.0
2025-05-27,17:31:33,801682293,26.0,40.3,105,1,8.0
2025-05-27,17:31:38,801682298,25.9,39.7,85,1,9.0
2025-05-27,17:31:43,801682303,26.0,39.8,97,1,9.0
2025-05-27,17:31:48,801682308,26.0,39.5,108,1,9.0
2025-05-27,17:31:54,801682314,26.0,39.5,96,1,9.0
2025-05-27,17:31:59,801682319,25.9,39.5,97,1,9.0
2025-05-27,17:32:04,801682324,25.9,39.5,102,1,9.0
2025-05-27,17:32:09,801682329,26.0,39.4,108,1,9.0
2025-05-27,17:32:14,801682334,26.0,39.3,93,1,9.0
2025-05-27,17:32:19,801682339,26.0,39.8,105,1,9.0
2025-05-27,17:32:25,801682345,26.0,39.9,99,1,9.0
2025-05-27,17:32:30,801682350,26.0,39.6,107,1,9.0
2025-05-27,17:32:35,801682355,26.0,39.6,102,1,9.0
2025-05-27,17:32:40,801682360,26.0,39.7,101,1,9.0
2025-05-27,17:32:45,801682365,26.0,40.5,83,1,9.0
2025-05-27,17:32:51,801682371,26.0,39.8,98,1,9.0
2025-05-27,17:32:56,801682376,26.0,39.8,97,1,9.0
2025-05-27,17:33:01,801682381,26.0,39.8,85,1,8.0
2025-05-27,17:33:06,801682386,26.0,39.9,97,1,7.0
2025-05-27,17:33:56,801682436,26.0,39.6,74,1,9.0
2025-05-27,17:34:01,801682441,25.9,39.5,80,1,9.0
2025-05-27,17:34:06,801682446,25.9,39.3,75,1,9.0
2025-05-27,17:34:12,801682452,25.9,39.2,59,1,9.0
2025-05-27,17:34:17,801682457,25.9,39.3,117,1,8.0
2025-05-27,17:34:22,801682462,25.9,39.6,67,1,30.0
2025-05-27,17:34:27,801682467,25.9,39.4,60,1,30.0
2025-05-27,17:34:32,801682472,25.9,41.2,68,1,32.0
2025-05-27,17:34:38,801682478,25.9,40.6,69,1,25.0
2025-05-27,17:34:43,801682483,25.9,39.9,58,1,25.0
2025-05-27,17:34:48,801682488,25.9,40.1,55,1,26.0
2025-05-27,17:34:53,801682493,25.9,39.8,73,1,7.0
2025-05-27,17:34:59,801682499,25.9,39.4,77,1,1784.0
2025-05-27,17:35:04,801682504,25.9,40.2,80,1,2773.0
2025-05-27,17:35:09,801682509,25.9,40.0,80,1,5.0
2025-05-27,17:35:14,801682514,25.9,39.6,71,1,9.0
