date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:34:03,804011643,24.7,47.3,5.11,39.81,21.25,0,114
2025-06-23,16:34:08,804011648,24.7,47.4,4.94,38.02,20.50,0,102
2025-06-23,16:34:13,804011653,24.8,47.4,4.78,36.33,19.79,0,128
2025-06-23,16:34:17,804011657,24.7,47.3,4.83,36.86,20.02,0,129
2025-06-23,16:34:22,804011662,24.7,47.3,5.06,39.29,21.03,0,109
2025-06-23,16:34:27,804011667,24.7,47.4,5.22,40.99,21.73,0,102
2025-06-23,16:34:31,804011671,24.7,47.4,5.02,38.86,20.85,0,124
2025-06-23,16:34:36,804011676,24.7,47.3,4.95,38.11,20.54,0,125
2025-06-23,16:34:41,804011681,24.7,47.2,4.94,37.96,20.48,0,124
2025-06-23,16:34:46,804011686,24.7,47.3,4.92,37.79,20.41,0,104
2025-06-23,16:34:50,804011690,24.7,47.2,4.90,37.59,20.33,0,83
2025-06-23,16:34:55,804011695,24.7,47.3,4.89,37.44,20.26,0,70
2025-06-23,16:35:00,804011700,24.7,47.2,5.06,39.27,21.02,0,64
2025-06-23,16:35:05,804011705,24.7,47.2,5.06,39.27,21.02,0,62
2025-06-23,16:35:09,804011709,24.7,47.3,5.06,39.21,21.00,0,62
