date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-28,12:35:05,801750905,25.3,40.2,174,1,9.0
2025-05-28,12:35:11,801750911,25.3,40.6,165,1,9.0
2025-05-28,12:35:16,801750916,25.3,40.9,169,1,9.0
2025-05-28,12:35:22,801750922,25.3,40.7,191,1,9.0
2025-05-28,12:35:27,801750927,25.3,40.3,219,1,9.0
2025-05-28,12:35:32,801750932,25.3,40.4,211,1,9.0
2025-05-28,12:35:37,801750937,25.2,40.4,214,1,9.0
2025-05-28,12:35:42,801750942,25.3,40.3,141,1,9.0
2025-05-28,12:35:47,801750947,25.3,41.0,226,1,9.0
2025-05-28,12:35:52,801750952,25.3,40.6,211,1,9.0
2025-05-28,12:35:58,801750958,25.3,41.1,225,1,9.0
2025-05-28,12:36:03,801750963,25.3,40.6,227,1,8.0
2025-05-28,12:36:08,801750968,25.3,40.2,225,1,9.0
2025-05-28,12:36:13,801750973,25.3,40.2,225,1,9.0
2025-05-28,12:36:18,801750978,25.3,40.2,223,1,9.0
2025-05-28,12:36:24,801750984,25.3,40.4,230,1,9.0
2025-05-28,12:36:29,801750989,25.3,40.1,231,1,8.0
2025-05-28,12:38:29,801751109,25.4,40.4,102,1,8.0
2025-05-28,12:38:34,801751114,25.3,40.5,113,1,8.0
2025-05-28,12:38:39,801751119,25.4,40.1,117,1,8.0
2025-05-28,12:38:44,801751124,25.4,40.1,105,1,8.0
2025-05-28,12:38:50,801751130,25.3,40.1,107,1,7.0
2025-05-28,12:38:55,801751135,25.3,40.0,116,1,8.0
2025-05-28,12:39:00,801751140,25.3,40.2,112,1,8.0
2025-05-28,12:39:05,801751145,25.3,40.2,109,1,8.0
2025-05-28,12:39:10,801751150,25.3,40.1,100,1,8.0
2025-05-28,12:39:16,801751156,25.3,40.0,110,1,8.0
2025-05-28,12:39:21,801751161,25.3,40.2,106,1,8.0
2025-05-28,12:39:26,801751166,25.3,40.3,112,1,8.0
2025-05-28,12:39:31,801751171,25.3,40.2,110,1,8.0
2025-05-28,12:39:36,801751176,25.3,40.2,107,1,10.0
2025-05-28,12:39:41,801751181,25.3,40.2,103,1,10.0
2025-05-28,12:39:47,801751187,25.2,40.2,112,1,10.0
2025-05-28,12:39:52,801751192,25.2,40.2,102,1,10.0
2025-05-28,12:39:57,801751197,25.3,40.2,100,1,10.0
2025-05-28,12:40:02,801751202,25.2,40.2,110,1,10.0
2025-05-28,12:40:07,801751207,25.2,40.1,102,1,10.0
2025-05-28,12:40:13,801751213,25.2,40.2,99,1,10.0
2025-05-28,12:40:18,801751218,25.2,40.2,89,1,9.0
2025-05-28,12:40:23,801751223,25.2,40.3,106,1,8.0
2025-05-28,12:40:28,801751228,25.2,40.1,90,1,9.0
2025-05-28,12:40:33,801751233,25.2,40.1,90,1,9.0
2025-05-28,12:40:39,801751239,25.2,40.3,115,1,9.0
2025-05-28,12:40:44,801751244,25.2,40.3,105,1,9.0
2025-05-28,12:40:49,801751249,25.2,40.3,113,1,9.0
2025-05-28,12:40:54,801751254,25.2,40.1,111,1,9.0
2025-05-28,12:40:59,801751259,25.2,40.2,112,1,9.0
2025-05-28,12:41:05,801751265,25.2,40.4,99,1,7.0
2025-05-28,12:41:10,801751270,25.2,40.5,106,1,7.0
2025-05-28,12:41:15,801751275,25.2,40.6,106,1,7.0
2025-05-28,12:41:20,801751280,25.2,40.5,115,1,7.0
2025-05-28,12:41:26,801751286,25.2,40.4,105,1,7.0
2025-05-28,12:41:31,801751291,25.2,40.2,112,1,7.0
2025-05-28,12:41:36,801751296,25.2,40.3,105,1,9.0
2025-05-28,12:41:41,801751301,25.2,40.3,104,1,8.0
2025-05-28,12:41:46,801751306,25.2,40.8,114,1,8.0
2025-05-28,12:41:52,801751312,25.2,41.1,112,1,8.0
2025-05-28,12:41:57,801751317,25.2,40.8,106,1,9.0
2025-05-28,12:42:02,801751322,25.2,40.4,103,1,9.0
2025-05-28,12:42:07,801751327,25.2,40.3,112,1,9.0
2025-05-28,12:42:12,801751332,25.2,40.2,107,1,9.0
2025-05-28,12:42:18,801751338,25.2,40.2,107,1,9.0
2025-05-28,12:42:23,801751343,25.2,40.1,106,1,9.0
2025-05-28,12:42:29,801751349,25.2,40.2,112,1,9.0
2025-05-28,12:42:34,801751354,25.2,40.1,103,1,9.0
2025-05-28,12:42:39,801751359,25.2,40.1,114,1,9.0
2025-05-28,12:42:44,801751364,25.2,40.3,101,1,9.0
2025-05-28,12:42:49,801751369,25.2,40.2,108,1,9.0
2025-05-28,12:42:55,801751375,25.2,40.2,108,1,9.0
