date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-02,01:40:08,799465208,26.0,42.2,4095,1,4095
2025-05-02,01:40:13,799465213,25.9,42.3,4095,1,0
2025-05-02,01:40:18,799465218,25.9,42.3,4095,1,2350
2025-05-02,01:40:23,799465223,25.9,42.0,4095,1,0
2025-05-02,01:40:29,799465229,25.9,42.1,4095,1,4095
2025-05-02,01:40:34,799465234,26.0,42.1,4095,1,0
2025-05-02,01:40:39,799465239,25.9,42.2,4095,1,1291
2025-05-02,01:40:44,799465244,25.9,42.2,4095,1,0
2025-05-02,01:40:49,799465249,25.9,42.2,4095,1,0
2025-05-02,01:40:54,799465254,25.9,42.2,4095,1,4095
2025-05-02,01:41:00,799465260,25.9,42.2,4095,1,4068
2025-05-02,01:41:05,799465265,26.0,42.2,4095,1,0
2025-05-02,01:41:10,799465270,25.9,42.2,4095,1,0
2025-05-02,01:41:15,799465275,25.9,42.2,4095,1,0
2025-05-02,01:41:20,799465280,26.0,42.2,4095,1,0
2025-05-02,01:41:25,799465285,25.9,42.4,4095,1,4095
2025-05-02,01:41:31,799465291,25.9,42.2,4095,1,4095
2025-05-02,01:41:36,799465296,25.9,42.3,4095,1,0
2025-05-02,01:41:41,799465301,25.9,42.3,4095,1,4095
2025-05-02,01:41:46,799465306,26.0,42.3,4095,1,0
2025-05-02,01:41:51,799465311,25.9,42.3,4095,1,0
2025-05-02,01:41:56,799465316,26.0,42.1,4095,1,0
2025-05-02,01:42:02,799465322,25.9,42.1,4095,1,1996
2025-05-02,01:42:07,799465327,25.9,42.1,4095,1,3692
2025-05-02,01:42:12,799465332,26.0,42.2,4095,1,4095
2025-05-02,01:42:17,799465337,26.0,42.2,4095,1,4095
2025-05-02,01:42:22,799465342,26.0,42.2,4095,1,4095
2025-05-02,01:42:28,799465348,26.0,42.2,4095,1,4095
2025-05-02,01:42:33,799465353,25.9,42.2,4095,1,0
2025-05-02,01:42:38,799465358,25.9,42.2,4095,1,0
2025-05-02,01:42:43,799465363,26.0,42.2,4095,1,4095
2025-05-02,01:42:48,799465368,26.0,42.1,4095,1,4095
2025-05-02,01:42:53,799465373,26.0,42.1,4095,1,0
2025-05-02,01:42:59,799465379,26.0,42.2,4095,1,3649
2025-05-02,01:43:04,799465384,26.0,42.1,4095,1,884
2025-05-02,01:43:09,799465389,25.9,42.1,4095,1,0
2025-05-02,01:43:14,799465394,26.0,42.0,4095,1,0
2025-05-02,01:43:19,799465399,25.9,42.1,4095,1,3119
2025-05-02,01:43:25,799465405,25.9,42.1,4095,1,1546
2025-05-02,01:43:30,799465410,25.9,42.2,4095,1,226
2025-05-02,01:43:35,799465415,25.9,42.3,4095,1,3561
2025-05-02,01:43:41,799465421,26.0,42.1,4095,1,4095
2025-05-02,01:43:46,799465426,26.0,42.2,4095,1,4095
2025-05-02,01:43:51,799465431,25.9,42.2,4095,1,4095
2025-05-02,01:43:56,799465436,26.0,42.2,4095,1,4095
2025-05-02,01:44:01,799465441,25.9,42.2,4095,1,4095
2025-05-02,01:44:07,799465447,25.9,42.2,4095,1,4095
2025-05-02,01:44:12,799465452,26.0,42.1,4095,1,0
2025-05-02,01:44:17,799465457,26.0,42.3,4095,1,4095
2025-05-02,01:44:22,799465462,26.0,42.2,4095,1,3882
2025-05-02,01:44:27,799465467,26.0,42.2,4095,1,0
2025-05-02,01:44:32,799465472,25.9,42.2,4095,1,3835
2025-05-02,01:44:38,799465478,26.0,42.2,4095,1,0
2025-05-02,01:44:43,799465483,26.0,42.1,4095,1,0
2025-05-02,01:44:48,799465488,26.0,42.4,4095,1,0
2025-05-02,01:44:53,799465493,25.9,42.1,4095,1,3463
2025-05-02,01:44:58,799465498,25.9,42.2,4095,1,0
2025-05-02,01:45:03,799465503,25.9,42.3,4095,1,0
2025-05-02,01:45:09,799465509,25.9,42.4,4095,1,1825
2025-05-02,01:46:51,799465611,25.9,42.2,4095,1,4030
2025-05-02,01:48:33,799465713,25.9,42.1,4095,1,4084
2025-05-02,01:48:34,799465714,26.0,42.3,4095,1,0
