date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:40:59,804008459,24.7,51.0,4.89,37.43,20.26,0,151
2025-06-23,15:41:04,804008464,24.7,51.0,4.97,38.29,20.62,0,151
2025-06-23,15:41:08,804008468,24.7,51.0,5.04,39.03,20.92,0,151
2025-06-23,15:41:13,804008473,24.7,51.2,5.08,39.50,21.12,0,143
2025-06-23,15:41:18,804008478,24.7,51.2,4.91,37.66,20.35,0,130
2025-06-23,15:41:23,804008483,24.7,51.0,5.02,38.78,20.82,0,129
2025-06-23,15:41:27,804008487,24.7,51.1,5.15,40.28,21.44,0,128
2025-06-23,15:41:32,804008492,24.7,51.2,5.30,41.90,22.10,0,128
2025-06-23,15:41:37,804008497,24.7,51.0,5.30,41.90,22.10,0,128
2025-06-23,15:41:42,804008502,24.7,50.9,5.24,41.21,21.82,0,127
2025-06-23,15:41:46,804008506,24.7,51.2,5.23,41.15,21.80,0,128
2025-06-23,15:41:51,804008511,24.7,51.1,5.13,39.98,21.31,0,128
2025-06-23,15:41:56,804008516,24.7,51.1,5.09,39.62,21.17,0,124
2025-06-23,15:42:00,804008520,24.7,51.0,5.09,39.56,21.14,0,122
2025-06-23,15:42:05,804008525,24.7,51.0,5.26,41.38,21.89,0,123
