date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:21:45,804010905,24.7,48.2,5.03,38.95,20.89,0,220
2025-06-23,16:21:49,804010909,24.7,48.3,4.96,38.23,20.59,0,215
2025-06-23,16:21:54,804010914,24.7,48.3,4.99,38.51,20.71,0,213
2025-06-23,16:21:59,804010919,24.7,48.3,4.96,38.18,20.57,0,209
2025-06-23,16:22:03,804010923,24.7,48.3,4.95,38.09,20.53,0,203
2025-06-23,16:22:08,804010928,24.7,48.2,5.01,38.73,20.80,0,202
2025-06-23,16:22:13,804010933,24.7,48.5,4.98,38.41,20.67,0,200
2025-06-23,16:22:18,804010938,24.7,48.3,5.01,38.68,20.78,0,199
2025-06-23,16:22:22,804010942,24.7,48.2,4.89,37.46,20.27,0,200
2025-06-23,16:22:27,804010947,24.7,48.2,4.92,37.77,20.40,0,194
2025-06-23,16:22:32,804010952,24.7,48.3,4.94,37.97,20.48,0,189
2025-06-23,16:22:37,804010957,24.7,48.3,5.07,39.40,21.08,0,176
2025-06-23,16:22:41,804010961,24.8,48.2,5.06,39.24,21.01,0,154
2025-06-23,16:22:46,804010966,24.8,48.1,4.98,38.40,20.66,0,138
2025-06-23,16:22:51,804010971,24.7,48.2,4.97,38.26,20.60,0,135
