date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-20,03:59:09,801028749,26.3,29.0,197,1,242
2025-05-20,03:59:14,801028754,26.4,29.0,191,1,241
2025-05-20,03:59:19,801028759,26.4,28.6,195,1,240
2025-05-20,03:59:25,801028765,26.4,28.9,195,1,220
2025-05-20,03:59:30,801028770,26.4,29.0,193,1,239
2025-05-20,03:59:35,801028775,26.4,29.0,197,1,240
2025-05-20,03:59:40,801028780,26.4,28.9,193,1,240
2025-05-20,03:59:45,801028785,26.4,28.8,197,1,239
2025-05-20,03:59:50,801028790,26.4,28.9,198,1,213
2025-05-20,03:59:56,801028796,26.4,28.8,193,1,238
2025-05-20,04:00:01,801028801,26.5,28.8,193,1,226
2025-05-20,04:00:07,801028807,26.5,28.9,194,1,237
2025-05-20,04:00:12,801028812,26.5,28.8,198,1,238
2025-05-20,04:00:17,801028817,26.5,28.7,195,1,238
2025-05-20,04:00:22,801028822,26.6,28.8,199,1,237
2025-05-20,04:00:27,801028827,26.6,28.8,193,1,235
2025-05-20,04:00:32,801028832,26.6,28.8,148,1,234
2025-05-20,04:00:38,801028838,26.6,28.6,195,1,233
2025-05-20,04:00:43,801028843,26.7,28.8,193,1,235
2025-05-20,04:00:48,801028848,26.7,28.7,192,1,234
2025-05-20,04:00:53,801028853,26.7,28.6,195,1,234
2025-05-20,04:00:58,801028858,26.7,28.7,157,1,232
2025-05-20,04:01:03,801028863,26.8,28.6,194,1,231
2025-05-20,04:01:09,801028869,26.8,28.5,197,1,233
2025-05-20,04:01:14,801028874,26.9,28.4,192,1,230
2025-05-20,04:01:19,801028879,26.9,28.4,195,1,231
2025-05-20,04:01:24,801028884,26.9,28.3,199,1,229
2025-05-20,04:01:29,801028889,26.9,28.4,189,1,229
2025-05-20,04:01:35,801028895,27.0,28.1,197,1,228
2025-05-20,04:01:40,801028900,27.0,28.2,192,1,229
2025-05-20,04:01:45,801028905,27.1,28.1,195,1,228
2025-05-20,04:01:50,801028910,27.1,27.9,202,1,227
2025-05-20,04:01:55,801028915,27.1,28.2,193,1,228
2025-05-20,04:02:01,801028921,27.2,27.9,160,1,226
2025-05-20,04:02:06,801028926,27.2,28.0,192,1,214
2025-05-20,04:02:11,801028931,27.3,28.0,192,1,226
2025-05-20,04:02:16,801028936,27.3,28.1,196,1,226
2025-05-20,04:02:21,801028941,27.3,28.1,197,1,204
2025-05-20,04:02:27,801028947,27.4,28.2,195,1,223
2025-05-20,04:02:32,801028952,27.4,27.9,199,1,223
2025-05-20,04:02:37,801028957,27.5,27.8,199,1,223
2025-05-20,04:02:42,801028962,27.5,27.8,192,1,221
2025-05-20,04:02:48,801028968,27.5,27.9,192,1,220
2025-05-20,04:02:53,801028973,27.6,27.8,193,1,200
2025-05-20,04:02:58,801028978,27.6,27.6,193,1,222
2025-05-20,04:03:03,801028983,27.7,27.5,194,1,200
2025-05-20,04:03:09,801028989,27.7,27.6,199,1,221
2025-05-20,04:03:14,801028994,27.8,27.6,196,1,216
2025-05-20,04:03:19,801028999,27.8,27.3,193,1,219
2025-05-20,04:03:24,801029004,27.8,27.3,193,1,219
2025-05-20,04:03:29,801029009,27.9,27.4,192,1,219
2025-05-20,04:03:34,801029014,27.9,27.3,193,1,217
2025-05-20,04:03:40,801029020,27.9,27.4,195,1,201
2025-05-20,04:03:45,801029025,28.0,27.4,194,1,218
2025-05-20,04:03:50,801029030,28.0,27.4,197,1,212
2025-05-20,04:03:55,801029035,28.0,27.2,193,1,201
2025-05-20,04:04:00,801029040,28.0,27.3,195,1,214
2025-05-20,04:04:06,801029046,28.1,27.2,196,1,212
2025-05-20,04:04:11,801029051,28.1,27.2,197,1,211
2025-05-20,04:04:16,801029056,28.2,27.2,199,1,198
2025-05-20,04:04:21,801029061,28.2,27.1,201,1,213
2025-05-20,04:04:26,801029066,28.3,26.8,196,1,209
2025-05-20,04:04:32,801029072,28.3,27.0,197,1,208
2025-05-20,04:04:37,801029077,28.3,27.0,198,1,208
2025-05-20,04:04:42,801029082,28.3,26.9,195,1,185
2025-05-20,04:04:47,801029087,28.4,26.8,198,1,208
2025-05-20,04:04:52,801029092,28.4,27.0,201,1,208
2025-05-20,04:04:58,801029098,28.4,26.8,161,1,208
2025-05-20,04:05:03,801029103,28.5,26.9,202,1,196
