date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:45:09,804012309,24.6,46.6,5.09,39.58,21.15,0,61
2025-06-23,16:45:14,804012314,24.6,46.5,5.15,40.18,21.40,0,151
2025-06-23,16:45:18,804012318,24.6,46.4,5.01,38.76,20.81,0,175
2025-06-23,16:45:23,804012323,24.6,46.5,5.00,38.61,20.75,0,168
2025-06-23,16:45:28,804012328,24.6,46.4,4.82,36.66,19.94,0,200
2025-06-23,16:45:32,804012332,24.6,46.4,4.85,37.07,20.11,0,208
2025-06-23,16:45:37,804012337,24.6,46.4,4.80,36.55,19.89,0,212
2025-06-23,16:45:42,804012342,24.6,46.6,4.94,37.95,20.47,0,221
2025-06-23,16:45:47,804012347,24.6,46.5,4.86,37.10,20.12,0,217
2025-06-23,16:45:51,804012351,24.6,46.5,4.77,36.23,19.76,0,209
2025-06-23,16:45:56,804012356,24.6,46.4,4.83,36.82,20.00,0,191
2025-06-23,16:46:01,804012361,24.6,46.5,4.91,37.64,20.35,0,177
2025-06-23,16:46:05,804012365,24.6,46.4,5.09,39.57,21.15,0,176
2025-06-23,16:46:10,804012370,24.5,46.2,4.94,38.00,20.49,0,171
2025-06-23,16:46:15,804012375,24.5,46.1,4.98,38.41,20.67,0,175
