date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-27,15:13:59,801674039,25.7,44.5,433,1,4
2025-05-27,15:14:04,801674044,25.7,44.6,452,1,4
2025-05-27,15:14:09,801674049,25.7,44.5,406,1,5
2025-05-27,15:14:14,801674054,25.7,44.5,448,1,5
2025-05-27,15:14:19,801674059,25.7,44.5,451,1,5
2025-05-27,15:14:24,801674064,25.7,44.7,455,1,4
2025-05-27,13:50:26,801669026,25.7,43.2,660,1,0.0
2025-05-27,13:50:31,801669031,25.7,43.2,673,1,0.0
2025-05-27,13:50:36,801669036,25.7,42.9,681,1,0.0
2025-05-27,13:50:41,801669041,25.7,42.9,685,1,0.0
2025-05-27,13:50:47,801669047,25.8,43.0,657,1,0.0
2025-05-27,13:50:52,801669052,25.8,43.1,688,1,0.0
2025-05-27,14:02:51,801669771,26.0,42.5,417,1,0
2025-05-27,14:02:56,801669776,26.0,42.5,448,1,0
2025-05-27,14:03:01,801669781,26.0,44.0,453,1,0
2025-05-27,14:03:06,801669786,26.0,43.1,449,1,0
2025-05-27,14:03:11,801669791,26.0,50.3,461,1,0
2025-05-27,14:03:17,801669797,26.0,46.1,427,1,0
2025-05-27,14:03:22,801669802,26.0,43.6,457,1,0
2025-05-27,14:03:27,801669807,26.0,43.3,463,1,0
2025-05-27,14:03:32,801669812,26.0,45.0,462,1,0
2025-05-27,14:03:37,801669817,26.0,45.7,465,1,0
2025-05-27,14:03:43,801669823,26.0,44.1,466,1,0
2025-05-27,16:04:09,801677049,26.0,42.3,464,1,0
2025-05-27,16:04:13,801677053,26.0,42.2,463,1,0
2025-05-27,16:04:19,801677059,26.0,42.2,464,1,0
2025-05-27,16:04:23,801677063,26.0,42.2,470,1,0
2025-05-27,16:04:28,801677068,26.0,42.3,430,1,0
2025-05-27,16:04:33,801677073,26.0,42.6,464,1,0
2025-05-27,16:04:37,801677077,26.0,42.4,465,1,0
2025-05-27,16:04:42,801677082,26.0,42.3,467,1,0
2025-05-27,16:04:47,801677087,26.0,42.1,464,1,0
2025-05-27,16:04:51,801677091,26.0,42.1,464,1,0
2025-05-27,16:04:56,801677096,26.0,42.2,464,1,0
2025-05-27,16:05:01,801677101,26.0,42.1,433,1,0
2025-05-27,16:05:05,801677105,26.1,42.1,464,1,0
2025-05-27,16:05:10,801677110,26.1,42.0,451,1,0
2025-05-27,16:05:15,801677115,26.1,42.0,465,1,0
2025-05-27,16:05:19,801677119,26.1,42.0,464,1,0
2025-05-27,16:05:24,801677124,26.1,42.0,461,1,0
2025-05-27,16:05:29,801677129,26.1,42.0,464,1,0
2025-05-27,16:05:33,801677133,26.1,42.1,431,1,0
2025-05-27,16:05:38,801677138,26.2,41.9,464,1,0
2025-05-27,16:05:43,801677143,26.2,41.9,462,1,0
2025-05-27,16:05:47,801677147,26.2,41.9,464,1,0
2025-05-27,16:05:52,801677152,26.2,41.9,462,1,0
2025-05-27,16:05:57,801677157,26.1,41.8,462,1,0
2025-05-27,16:06:01,801677161,26.1,46.4,431,1,0
2025-05-27,16:06:06,801677166,26.2,44.9,469,1,0
2025-05-27,16:06:11,801677171,26.1,42.9,470,1,0
2025-05-27,16:06:15,801677175,26.1,42.3,467,1,0
2025-05-27,16:06:20,801677180,26.1,42.2,464,1,0
2025-05-27,16:06:25,801677185,26.1,42.1,464,1,0
2025-05-27,16:06:30,801677190,26.1,41.9,435,1,0
2025-05-27,14:07:11,801670031,26.1,42.7,428,1,11.0
2025-05-27,14:07:16,801670036,26.1,42.5,455,1,2.0
2025-05-27,14:07:21,801670041,26.1,42.4,461,1,11.0
2025-05-27,14:07:27,801670047,26.1,42.4,432,1,10.0
2025-05-27,14:07:32,801670052,26.1,42.0,461,1,366.0
2025-05-27,14:07:37,801670057,26.1,42.0,426,1,363.0
2025-05-27,14:07:42,801670062,26.1,42.0,461,1,12.0
2025-05-27,14:07:47,801670067,26.1,42.1,457,1,12.0
2025-05-27,14:07:53,801670073,26.1,42.0,462,1,2.0
2025-05-27,14:07:58,801670078,26.1,41.8,460,1,2.0
2025-05-27,14:08:03,801670083,26.1,41.7,465,1,34.0
2025-05-27,14:08:08,801670088,26.1,41.6,446,1,12.0
2025-05-27,14:08:13,801670094,26.1,41.7,415,1,8.0
2025-05-27,14:08:19,801670099,26.0,41.7,443,1,7.0
2025-05-27,14:08:24,801670104,26.0,41.7,412,1,7.0
2025-05-27,14:08:29,801670109,26.0,42.0,448,1,7.0
2025-05-27,14:08:35,801670115,26.0,42.1,448,1,7.0
