date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-28,14:29:23,801757763,25.5,39.3,8843.473,1,9.0
2025-05-28,14:29:28,801757768,25.5,39.3,10424.4,1,9.0
2025-05-28,14:29:33,801757773,25.5,39.4,9703.225,1,10.0
2025-05-28,14:29:38,801757778,25.4,39.4,7562.522,1,11.0
2025-05-28,14:29:43,801757783,25.4,39.3,8188.578,1,12.0
2025-05-28,14:29:48,801757788,25.4,39.6,9527.587,1,12.0
2025-05-28,14:29:54,801757794,25.4,39.6,11562.66,1,12.0
2025-05-28,14:29:59,801757799,25.4,40.0,8843.473,1,12.0
2025-05-28,14:30:04,801757804,25.4,39.7,8349.582,1,13.0
2025-05-28,14:30:09,801757809,25.4,39.5,8512.396,1,13.0
2025-05-28,14:30:14,801757814,25.4,39.5,9011.741,1,13.0
2025-05-28,14:30:19,801757819,25.4,39.5,9527.587,1,13.0
2025-05-28,14:30:24,801757824,25.3,39.6,8512.396,1,12.0
2025-05-28,14:30:30,801757830,25.3,39.5,7410.468,1,13.0
2025-05-28,14:30:35,801757835,25.3,39.6,8512.396,1,13.0
2025-05-28,14:30:40,801757840,25.3,39.7,9011.741,1,11.0
2025-05-28,14:30:45,801757845,25.3,40.4,8188.578,1,11.0
2025-05-28,14:31:10,801757870,25.3,40.8,10241.3,1,10.0
2025-05-28,14:31:16,801757876,25.3,40.9,11759.05,1,10.0
2025-05-28,14:31:21,801757881,25.4,40.4,11175.65,1,11.0
2025-05-28,14:31:26,801757886,25.4,40.3,9703.225,1,11.0
2025-05-28,14:31:31,801757891,25.4,40.0,7410.468,1,11.0
2025-05-28,14:31:37,801757897,25.4,39.8,9527.587,1,11.0
2025-05-28,14:31:42,801757902,25.4,39.8,9011.741,1,11.0
2025-05-28,14:31:47,801757907,25.4,41.2,10424.4,1,11.0
2025-05-28,14:31:52,801757912,25.4,39.8,11957.36,1,11.0
2025-05-28,14:31:57,801757917,25.4,40.3,10609.38,1,11.0
2025-05-28,14:32:03,801757923,25.4,40.0,10060.08,1,11.0
2025-05-28,14:32:08,801757928,25.4,40.0,9527.587,1,11.0
2025-05-28,14:32:13,801757933,25.5,52.9,25994.0,1,11.0
2025-05-28,14:32:19,801757939,25.5,42.7,15396.27,1,11.0
2025-05-28,14:32:24,801757944,25.5,41.4,9527.587,1,11.0
2025-05-28,14:32:29,801757949,25.5,40.9,13613.65,1,11.0
2025-05-28,14:32:34,801757954,25.5,40.5,10060.08,1,11.0
2025-05-28,14:32:39,801757959,25.5,40.5,10609.38,1,11.0
2025-05-28,14:32:45,801757965,25.5,39.9,10060.08,1,12.0
2025-05-28,14:32:50,801757970,25.5,40.2,9527.587,1,12.0
2025-05-28,14:32:55,801757975,25.5,39.9,7716.353,1,12.0
2025-05-28,14:33:00,801757980,25.5,40.6,10424.4,1,11.0
2025-05-28,14:33:05,801757985,25.6,40.2,10424.4,1,11.0
2025-05-28,14:33:10,801757990,25.5,39.9,10984.99,1,11.0
2025-05-28,14:33:16,801757996,25.5,47.9,11562.66,1,11.0
2025-05-28,14:33:21,801758001,25.5,41.6,10060.08,1,11.0
2025-05-28,14:33:26,801758006,25.6,40.6,10241.3,1,11.0
2025-05-28,14:33:31,801758011,25.6,39.8,10060.08,1,11.0
2025-05-28,14:33:36,801758016,25.6,39.8,10060.08,1,11.0
2025-05-28,14:33:42,801758022,25.6,39.9,8512.396,1,11.0
2025-05-28,14:33:47,801758027,25.6,39.9,9703.225,1,9.0
2025-05-28,14:33:52,801758032,25.6,39.6,10060.08,1,10.0
2025-05-28,14:33:57,801758037,25.6,39.9,11957.36,1,10.0
2025-05-28,14:34:02,801758042,25.6,39.6,8029.378,1,10.0
2025-05-28,14:34:08,801758048,25.5,39.5,10424.4,1,10.0
2025-05-28,14:34:13,801758053,25.6,39.3,7716.353,1,10.0
2025-05-28,14:34:18,801758058,25.6,39.4,13613.65,1,9.0
2025-05-28,14:34:23,801758063,25.6,39.7,11368.2,1,9.0
2025-05-28,14:34:28,801758068,25.6,40.2,13187.85,1,9.0
2025-05-28,14:34:34,801758074,25.6,40.2,10060.08,1,9.0
2025-05-28,14:34:39,801758079,25.6,40.3,14488.98,1,9.0
2025-05-28,14:34:44,801758084,25.6,40.1,12563.86,1,8.0
2025-05-28,14:34:49,801758089,25.6,39.8,12563.86,1,9.0
2025-05-28,14:34:55,801758095,25.6,40.3,14712.79,1,9.0
2025-05-28,14:35:00,801758100,25.6,40.1,13613.65,1,8.0
