date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-21,07:25:36,801127536,25.9,34.6,170,1,573
2025-05-21,07:25:41,801127541,25.9,34.9,131,1,550
2025-05-21,07:25:46,801127546,25.9,34.6,168,1,592
2025-05-21,07:25:51,801127551,25.9,34.4,164,1,592
2025-05-21,07:25:56,801127556,25.9,34.4,172,1,595
2025-05-21,07:26:01,801127561,25.9,34.4,173,1,627
2025-05-21,07:26:07,801127567,25.9,34.5,168,1,583
2025-05-21,07:26:12,801127572,25.9,34.5,172,1,572
2025-05-21,07:26:17,801127577,26.0,34.2,127,1,588
2025-05-21,07:26:22,801127582,25.9,34.3,166,1,615
2025-05-21,07:26:27,801127587,26.0,34.5,165,1,564
2025-05-21,07:26:32,801127592,25.9,34.3,167,1,561
2025-05-21,07:26:37,801127597,26.0,34.5,167,1,566
2025-05-21,07:26:43,801127603,26.0,34.4,163,1,533
2025-05-21,07:26:48,801127608,26.0,34.7,166,1,570
2025-05-21,07:26:53,801127613,25.9,34.3,168,1,560
2025-05-21,07:26:58,801127618,26.0,34.4,137,1,577
2025-05-21,07:27:03,801127623,26.0,34.5,165,1,581
2025-05-21,07:27:08,801127628,26.0,34.2,167,1,609
2025-05-21,07:27:13,801127633,26.0,34.2,165,1,626
2025-05-21,07:27:19,801127639,26.0,34.1,167,1,626
2025-05-21,07:27:24,801127644,26.0,34.2,170,1,621
2025-05-21,07:27:29,801127649,26.0,34.3,126,1,586
2025-05-21,07:27:34,801127654,26.0,34.1,165,1,630
2025-05-21,07:27:39,801127659,26.0,34.3,165,1,633
2025-05-21,07:27:44,801127664,26.0,34.2,160,1,628
2025-05-21,07:27:50,801127670,26.0,34.3,162,1,624
2025-05-21,07:27:55,801127675,26.0,34.5,164,1,611
2025-05-21,07:28:00,801127680,26.0,34.5,128,1,606
2025-05-21,07:28:06,801127686,26.0,34.4,164,1,572
2025-05-21,07:28:11,801127691,26.0,34.3,164,1,592
2025-05-21,07:28:16,801127696,26.0,34.2,164,1,594
2025-05-21,07:28:21,801127701,26.0,34.3,163,1,608
2025-05-21,07:28:26,801127706,26.0,34.2,163,1,567
2025-05-21,07:28:31,801127711,26.0,34.1,163,1,608
2025-05-21,07:28:36,801127716,26.0,34.1,162,1,560
2025-05-21,07:28:41,801127721,26.0,34.2,165,1,559
2025-05-21,07:28:47,801127727,26.0,34.1,162,1,560
2025-05-21,07:28:52,801127732,25.9,34.4,159,1,585
2025-05-21,07:28:57,801127737,25.9,34.1,165,1,575
2025-05-21,07:29:02,801127742,25.9,34.2,163,1,593
2025-05-21,07:29:07,801127747,25.9,34.1,162,1,592
2025-05-21,07:29:12,801127752,25.8,34.4,124,1,565
2025-05-21,07:29:17,801127757,25.8,34.3,171,1,590
2025-05-21,07:29:23,801127763,25.8,34.6,126,1,560
2025-05-21,07:29:28,801127768,25.8,34.6,166,1,602
2025-05-21,07:29:33,801127773,25.8,34.3,170,1,590
2025-05-21,07:29:38,801127778,25.7,34.9,167,1,616
2025-05-21,07:29:43,801127783,25.7,34.9,171,1,614
2025-05-21,07:29:48,801127788,25.7,34.9,133,1,569
2025-05-21,07:29:54,801127794,25.7,34.8,173,1,561
2025-05-21,07:29:59,801127799,25.7,34.9,134,1,568
2025-05-21,07:30:04,801127804,25.7,34.9,176,1,563
2025-05-21,07:30:09,801127809,25.7,35.1,172,1,559
2025-05-21,07:30:14,801127814,25.7,34.7,173,1,557
2025-05-21,07:30:19,801127819,25.7,34.8,130,1,563
2025-05-21,07:30:24,801127824,25.7,34.7,170,1,560
2025-05-21,07:30:30,801127830,25.7,34.9,174,1,564
2025-05-21,07:30:35,801127835,25.7,34.6,130,1,564
