date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-18,17:51:53,800905913,0.0,0.0,993,1,3985
2025-05-18,17:51:58,800905918,0.0,0.0,996,1,4074
2025-05-18,17:52:03,800905923,0.0,0.0,998,1,4062
2025-05-18,17:52:09,800905929,0.0,0.0,997,1,4072
2025-05-18,17:52:14,800905934,0.0,0.0,999,1,4068
2025-05-18,17:52:19,800905939,0.0,0.0,994,1,4065
2025-05-18,17:52:24,800905944,0.0,0.0,997,1,4077
2025-05-18,17:52:29,800905949,0.0,0.0,996,1,4068
2025-05-18,17:52:34,800905954,0.0,0.0,995,1,4067
2025-05-18,17:52:39,800905959,0.0,0.0,997,1,4071
2025-05-18,17:52:44,800905964,0.0,0.0,998,1,4074
2025-05-18,17:52:49,800905969,0.0,0.0,994,1,4073
2025-05-18,17:52:55,800905975,0.0,0.0,995,1,4068
2025-05-18,17:53:00,800905980,0.0,0.0,899,1,4070
2025-05-18,17:53:05,800905985,0.0,0.0,998,1,4078
2025-05-18,17:53:10,800905990,0.0,0.0,994,1,4064
2025-05-18,17:53:15,800905995,0.0,0.0,998,1,4060
2025-05-18,17:53:20,800906000,0.0,0.0,996,1,4067
2025-05-18,17:53:25,800906005,0.0,0.0,895,1,4063
2025-05-18,17:53:30,800906010,0.0,0.0,996,1,3991
2025-05-18,17:53:36,800906016,0.0,0.0,1000,1,4073
2025-05-18,17:53:41,800906021,0.0,0.0,997,1,4066
2025-05-18,17:53:46,800906026,0.0,0.0,1005,1,4066
2025-05-18,17:53:51,800906031,0.0,0.0,997,1,4067
2025-05-18,17:53:56,800906036,0.0,0.0,995,1,3968
2025-05-18,17:54:01,800906041,0.0,0.0,995,1,4061
2025-05-18,17:54:06,800906046,0.0,0.0,990,1,4073
2025-05-18,17:54:12,800906052,0.0,0.0,1001,1,4076
2025-05-18,17:54:17,800906057,0.0,0.0,997,1,4074
2025-05-18,17:54:22,800906062,0.0,0.0,898,1,3992
2025-05-18,17:54:27,800906067,0.0,0.0,998,1,4064
2025-05-18,17:54:32,800906072,0.0,0.0,999,1,4073
2025-05-18,17:54:37,800906077,0.0,0.0,901,1,4066
2025-05-18,17:54:42,800906082,0.0,0.0,1001,1,4067
2025-05-18,17:54:48,800906088,0.0,0.0,999,1,4067
2025-05-18,17:54:53,800906093,0.0,0.0,997,1,4071
2025-05-18,17:54:58,800906098,0.0,0.0,998,1,4068
2025-05-18,17:55:03,800906103,0.0,0.0,895,1,4067
2025-05-18,17:55:08,800906108,0.0,0.0,997,1,4073
2025-05-18,17:55:13,800906113,0.0,0.0,997,1,3998
2025-05-18,17:55:19,800906119,0.0,0.0,997,1,4060
2025-05-18,17:55:24,800906124,0.0,0.0,998,1,4070
2025-05-18,17:55:29,800906129,0.0,0.0,995,1,4073
2025-05-18,17:55:34,800906134,0.0,0.0,1002,1,4073
2025-05-18,17:55:39,800906139,0.0,0.0,888,1,3836
2025-05-18,17:55:44,800906144,0.0,0.0,999,1,4071
2025-05-18,17:55:49,800906150,0.0,0.0,998,1,4068
2025-05-18,17:55:55,800906155,0.0,0.0,997,1,4064
2025-05-18,17:56:00,800906160,0.0,0.0,1002,1,4071
2025-05-18,17:56:05,800906165,0.0,0.0,1007,1,4069
2025-05-18,17:56:10,800906170,0.0,0.0,994,1,4077
2025-05-18,17:56:15,800906175,0.0,0.0,896,1,4064
2025-05-18,17:56:21,800906181,0.0,0.0,999,1,4079
2025-05-18,17:56:26,800906186,0.0,0.0,998,1,4064
2025-05-18,17:56:31,800906191,0.0,0.0,997,1,3993
2025-05-18,17:56:36,800906196,0.0,0.0,999,1,4076
2025-05-18,17:56:41,800906201,0.0,0.0,995,1,4075
2025-05-18,17:56:46,800906206,0.0,0.0,999,1,4064
2025-05-18,17:56:52,800906212,0.0,0.0,997,1,4064
