date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-24,14:17:12,804089832,24.9,41.7,5.58,44.94,23.33,0,74
2025-06-24,14:17:17,804089837,24.9,42.3,5.54,44.54,23.17,0,76
2025-06-24,14:17:22,804089842,24.9,41.9,5.64,45.67,23.62,0,71
2025-06-24,14:17:27,804089847,24.9,41.7,5.41,43.09,22.58,0,79
2025-06-24,14:17:31,804089851,24.8,41.9,5.45,43.55,22.77,0,65
2025-06-24,14:17:36,804089856,24.9,41.9,5.37,42.60,22.39,0,77
2025-06-24,14:17:41,804089861,24.9,41.9,5.65,45.68,23.63,0,77
2025-06-24,14:17:46,804089866,24.9,41.8,5.55,44.60,23.19,0,65
2025-06-24,14:17:50,804089870,24.9,41.9,5.57,44.78,23.27,0,89
2025-06-24,14:17:55,804089875,24.9,41.8,5.50,44.09,22.99,0,85
2025-06-24,14:18:00,804089880,24.8,41.7,5.55,44.65,23.21,0,92
2025-06-24,14:18:05,804089885,24.9,41.9,5.55,44.66,23.22,0,89
2025-06-24,14:18:09,804089889,24.9,41.8,5.55,44.66,23.22,0,90
2025-06-24,14:18:15,804089895,24.9,41.9,5.48,43.87,22.90,0,84
2025-06-24,14:18:20,804089900,24.9,41.8,5.43,43.26,22.66,0,86
