date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-05,05:29:37,799738177,31.1,24.2,459,1,0
2025-05-05,05:29:42,799738182,31.2,24.4,459,1,0
2025-05-05,05:29:47,799738187,31.1,24.2,461,1,3653
2025-05-05,05:29:52,799738192,31.2,24.1,432,1,3909
2025-05-05,05:29:57,799738197,31.2,24.5,467,1,0
2025-05-05,05:30:03,799738203,31.2,24.3,474,1,4095
2025-05-05,05:30:08,799738208,31.2,24.3,468,1,1950
2025-05-05,05:30:13,799738213,31.2,24.3,468,1,1297
2025-05-05,05:30:18,799738218,31.2,24.1,467,1,3892
2025-05-05,05:30:23,799738223,31.2,24.0,464,1,2829
2025-05-05,05:30:28,799738228,31.3,24.1,462,1,0
2025-05-05,05:30:34,799738234,31.3,24.2,461,1,1093
2025-05-05,05:30:39,799738239,31.3,24.0,455,1,1673
2025-05-05,05:30:44,799738244,31.3,24.2,461,1,0
2025-05-05,05:30:49,799738249,31.3,23.9,450,1,4095
2025-05-05,05:30:54,799738254,31.3,24.1,449,1,0
2025-05-05,05:30:59,799738259,31.4,24.0,448,1,4095
2025-05-05,05:31:05,799738265,31.4,24.1,449,1,0
2025-05-05,05:31:10,799738270,31.3,24.2,411,1,4095
2025-05-05,05:31:15,799738275,31.4,24.1,445,1,0
2025-05-05,05:31:20,799738280,31.4,23.9,443,1,4095
2025-05-05,05:31:25,799738285,31.4,23.9,438,1,0
2025-05-05,05:31:30,799738290,31.4,24.1,438,1,4095
2025-05-05,05:31:36,799738296,31.4,23.9,437,1,3438
2025-05-05,05:31:41,799738301,31.5,24.0,436,1,4095
2025-05-05,05:31:46,799738306,31.4,24.1,436,1,4061
2025-05-05,05:31:51,799738311,31.4,24.1,433,1,3991
2025-05-05,05:31:56,799738316,31.5,23.8,433,1,4091
2025-05-05,05:32:01,799738321,31.5,24.1,434,1,3322
2025-05-05,05:32:07,799738327,31.5,24.0,431,1,4095
2025-05-05,05:32:12,799738332,31.5,23.9,427,1,3324
2025-05-05,05:32:17,799738337,31.5,24.1,431,1,0
2025-05-05,05:32:22,799738342,31.5,24.0,432,1,4013
2025-05-05,05:32:27,799738347,31.5,23.9,429,1,3244
2025-05-05,05:32:33,799738353,31.5,24.0,430,1,1631
2025-05-05,05:32:38,799738358,31.5,24.2,429,1,0
2025-05-05,05:32:43,799738363,31.6,24.2,429,1,4095
2025-05-05,05:32:48,799738368,31.5,24.2,429,1,0
2025-05-05,05:32:53,799738373,31.6,24.1,429,1,4058
2025-05-05,05:32:59,799738379,31.5,23.9,395,1,0
2025-05-05,05:33:04,799738384,31.5,24.0,429,1,4068
2025-05-05,05:33:09,799738389,31.6,23.8,426,1,4042
2025-05-05,05:33:14,799738394,31.6,24.1,428,1,0
2025-05-05,05:33:19,799738399,31.6,23.9,431,1,957
2025-05-05,05:33:25,799738405,31.6,23.9,427,1,88
2025-05-05,05:33:30,799738410,31.6,23.9,429,1,0
2025-05-05,05:33:35,799738415,31.6,24.0,429,1,0
2025-05-05,05:33:40,799738420,31.6,24.0,427,1,0
2025-05-05,05:33:45,799738425,31.7,23.9,426,1,0
2025-05-05,05:33:51,799738431,31.7,24.1,426,1,0
2025-05-05,05:33:56,799738436,31.7,23.8,426,1,3853
2025-05-05,05:34:01,799738441,31.7,24.1,427,1,1383
2025-05-05,05:34:06,799738446,31.7,23.8,426,1,4059
2025-05-05,05:34:11,799738451,31.8,23.9,423,1,4095
2025-05-05,05:34:17,799738457,31.7,23.8,422,1,0
2025-05-05,05:34:22,799738462,31.7,23.8,425,1,4095
2025-05-05,05:34:28,799738468,31.7,23.9,423,1,0
2025-05-05,05:34:33,799738473,31.7,23.8,419,1,0
2025-05-05,05:34:38,799738478,31.7,23.8,423,1,4068
2025-05-05,05:34:43,799738483,31.8,23.8,423,1,4071
2025-05-05,05:34:48,799738488,31.8,23.9,422,1,4027
2025-05-05,05:34:53,799738493,31.8,23.8,422,1,0
2025-05-05,05:34:59,799738499,31.8,23.9,390,1,4095
2025-05-05,05:35:04,799738504,31.7,23.8,422,1,0
2025-05-05,05:35:09,799738509,31.8,23.9,419,1,4095
2025-05-05,05:35:14,799738514,31.7,23.8,420,1,0
2025-05-05,05:35:19,799738519,31.7,23.9,419,1,3350
2025-05-05,05:35:25,799738525,31.7,23.9,420,1,4095
2025-05-05,05:35:30,799738530,31.7,23.7,422,1,0
