date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-16,07:48:06,800696886,0.0,0.0,741,1,4029
2025-05-16,07:48:11,800696891,0.0,0.0,656,1,4023
2025-05-16,07:48:16,800696896,0.0,0.0,747,1,4023
2025-05-16,07:48:21,800696901,0.0,0.0,745,1,4023
2025-05-16,07:48:26,800696906,0.0,0.0,743,1,4024
2025-05-16,07:48:31,800696911,0.0,0.0,745,1,4021
2025-05-16,07:48:37,800696917,0.0,0.0,746,1,4014
2025-05-16,07:48:42,800696922,0.0,0.0,739,1,4017
2025-05-16,07:48:47,800696927,0.0,0.0,744,1,4021
2025-05-16,07:48:52,800696932,0.0,0.0,744,1,4027
2025-05-16,07:48:57,800696937,0.0,0.0,743,1,4024
2025-05-16,07:49:02,800696942,0.0,0.0,745,1,4021
2025-05-16,07:49:07,800696947,0.0,0.0,742,1,4023
2025-05-16,07:49:12,800696952,0.0,0.0,742,1,4012
2025-05-16,07:49:18,800696958,0.0,0.0,741,1,3941
2025-05-16,07:49:23,800696963,0.0,0.0,743,1,4024
2025-05-16,07:49:28,800696968,0.0,0.0,741,1,4022
2025-05-16,07:49:33,800696973,0.0,0.0,745,1,4026
2025-05-16,07:49:38,800696978,0.0,0.0,743,1,4030
2025-05-16,07:49:43,800696983,0.0,0.0,656,1,4023
2025-05-16,07:49:48,800696988,0.0,0.0,747,1,4025
2025-05-16,07:49:53,800696993,0.0,0.0,743,1,4018
2025-05-16,07:49:59,800696999,0.0,0.0,748,1,4017
2025-05-16,07:50:04,800697004,0.0,0.0,746,1,4020
2025-05-16,07:50:09,800697009,0.0,0.0,659,1,4026
2025-05-16,07:50:14,800697014,0.0,0.0,752,1,4019
2025-05-16,07:50:19,800697019,0.0,0.0,742,1,4023
2025-05-16,07:50:24,800697024,0.0,0.0,747,1,4022
2025-05-16,07:50:29,800697029,0.0,0.0,748,1,3863
2025-05-16,07:50:35,800697035,0.0,0.0,741,1,4027
2025-05-16,07:50:40,800697040,0.0,0.0,738,1,4021
2025-05-16,07:50:45,800697045,0.0,0.0,656,1,4025
2025-05-16,07:50:50,800697050,0.0,0.0,743,1,4017
2025-05-16,07:50:55,800697055,0.0,0.0,744,1,4025
2025-05-16,07:51:00,800697060,0.0,0.0,745,1,4026
2025-05-16,07:51:06,800697066,0.0,0.0,746,1,4021
2025-05-16,07:51:11,800697071,0.0,0.0,745,1,4026
2025-05-16,07:51:16,800697076,0.0,0.0,661,1,4020
2025-05-16,07:51:21,800697081,0.0,0.0,743,1,4015
2025-05-16,07:51:26,800697086,0.0,0.0,741,1,4023
2025-05-16,07:51:31,800697091,0.0,0.0,748,1,4027
2025-05-16,07:51:37,800697097,0.0,0.0,743,1,4030
2025-05-16,07:51:42,800697102,0.0,0.0,661,1,4025
2025-05-16,07:51:47,800697107,0.0,0.0,746,1,4021
2025-05-16,07:51:52,800697112,0.0,0.0,749,1,4027
2025-05-16,07:51:57,800697117,0.0,0.0,740,1,4025
2025-05-16,07:52:02,800697122,0.0,0.0,743,1,4023
2025-05-16,07:52:07,800697127,0.0,0.0,737,1,3926
2025-05-16,07:52:13,800697133,0.0,0.0,739,1,4018
2025-05-16,07:52:18,800697138,0.0,0.0,739,1,3934
2025-05-16,07:52:23,800697143,0.0,0.0,739,1,4020
2025-05-16,07:52:28,800697148,0.0,0.0,737,1,3880
2025-05-16,07:52:33,800697153,0.0,0.0,741,1,4018
2025-05-16,07:52:39,800697159,0.0,0.0,745,1,3953
2025-05-16,07:52:44,800697164,0.0,0.0,743,1,4020
2025-05-16,07:52:49,800697169,0.0,0.0,672,1,3951
2025-05-16,07:52:55,800697175,0.0,0.0,750,1,4012
2025-05-16,07:53:00,800697180,0.0,0.0,746,1,4020
2025-05-16,07:53:05,800697185,0.0,0.0,742,1,4028
2025-05-16,07:53:10,800697190,0.0,0.0,739,1,4027
2025-05-16,07:53:15,800697195,0.0,0.0,742,1,4020
2025-05-16,07:53:20,800697200,0.0,0.0,745,1,4022
2025-05-16,07:53:25,800697205,0.0,0.0,743,1,4025
2025-05-16,07:53:31,800697211,0.0,0.0,743,1,4017
2025-05-16,07:53:36,800697216,0.0,0.0,741,1,4021
2025-05-16,07:53:41,800697221,0.0,0.0,742,1,4021
2025-05-16,07:53:46,800697226,0.0,0.0,745,1,3943
2025-05-16,07:53:51,800697231,0.0,0.0,741,1,4026
2025-05-16,07:53:56,800697236,0.0,0.0,743,1,4026
2025-05-16,07:54:02,800697242,0.0,0.0,742,1,4023
2025-05-16,07:54:07,800697247,0.0,0.0,743,1,4021
