date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-18,00:22:55,800842975,0.0,0.0,1018,1,4077
2025-05-18,00:23:01,800842981,0.0,0.0,915,1,4078
2025-05-18,00:23:06,800842986,0.0,0.0,1021,1,4075
2025-05-18,00:23:11,800842991,0.0,0.0,1018,1,4070
2025-05-18,00:23:16,800842996,0.0,0.0,1023,1,4071
2025-05-18,00:23:21,800843001,0.0,0.0,927,1,4073
2025-05-18,00:23:26,800843006,0.0,0.0,921,1,4075
2025-05-18,00:23:31,800843011,0.0,0.0,913,1,4074
2025-05-18,00:23:36,800843016,0.0,0.0,912,1,4073
2025-05-18,00:23:41,800843021,0.0,0.0,924,1,4074
2025-05-18,00:23:47,800843027,0.0,0.0,933,1,4068
2025-05-18,00:23:52,800843032,0.0,0.0,1005,1,4076
2025-05-18,00:23:57,800843037,0.0,0.0,1023,1,3981
2025-05-18,00:24:02,800843042,0.0,0.0,1023,1,4078
2025-05-18,00:24:07,800843047,0.0,0.0,1023,1,4076
2025-05-18,00:24:12,800843052,0.0,0.0,1023,1,4075
2025-05-18,00:24:17,800843057,0.0,0.0,1021,1,4074
2025-05-18,00:24:23,800843063,0.0,0.0,1021,1,4078
2025-05-18,00:24:28,800843068,0.0,0.0,1022,1,4070
2025-05-18,00:24:33,800843073,0.0,0.0,1023,1,4077
2025-05-18,00:24:38,800843078,0.0,0.0,1023,1,4005
2025-05-18,00:24:43,800843083,0.0,0.0,1023,1,4075
2025-05-18,00:24:48,800843088,0.0,0.0,1023,1,4000
2025-05-18,00:24:53,800843093,0.0,0.0,1023,1,4079
2025-05-18,00:24:59,800843099,0.0,0.0,1023,1,4072
2025-05-18,00:25:04,800843104,0.0,0.0,1023,1,4069
2025-05-18,00:25:09,800843109,0.0,0.0,1021,1,4078
2025-05-18,00:25:14,800843114,0.0,0.0,1023,1,4011
2025-05-18,00:25:19,800843119,0.0,0.0,1023,1,4075
2025-05-18,00:25:24,800843124,0.0,0.0,1023,1,4074
2025-05-18,00:25:30,800843130,0.0,0.0,1023,1,4071
2025-05-18,00:25:35,800843135,0.0,0.0,1023,1,4077
2025-05-18,00:25:40,800843140,0.0,0.0,1023,1,4073
2025-05-18,00:25:45,800843145,0.0,0.0,1023,1,4079
2025-05-18,00:25:50,800843150,0.0,0.0,1023,1,4078
2025-05-18,00:25:55,800843155,0.0,0.0,1021,1,4075
2025-05-18,00:26:00,800843160,0.0,0.0,1023,1,3982
2025-05-18,00:26:06,800843166,0.0,0.0,1023,1,4077
2025-05-18,00:26:11,800843171,0.0,0.0,1023,1,4078
2025-05-18,00:26:16,800843176,0.0,0.0,1023,1,4076
2025-05-18,00:26:21,800843181,0.0,0.0,1023,1,4073
2025-05-18,00:26:26,800843186,0.0,0.0,1023,1,3973
2025-05-18,00:26:31,800843191,0.0,0.0,1023,1,4073
2025-05-18,00:26:37,800843197,0.0,0.0,1014,1,4075
2025-05-18,00:26:42,800843202,0.0,0.0,1022,1,4075
2025-05-18,00:26:47,800843207,0.0,0.0,1023,1,4077
2025-05-18,00:26:52,800843212,0.0,0.0,1022,1,4069
2025-05-18,00:26:57,800843217,0.0,0.0,1022,1,4071
2025-05-18,00:27:03,800843223,0.0,0.0,1023,1,3995
2025-05-18,00:27:08,800843228,0.0,0.0,1023,1,4070
2025-05-18,00:27:13,800843233,0.0,0.0,1023,1,4068
2025-05-18,00:27:18,800843238,0.0,0.0,1023,1,4075
2025-05-18,00:27:24,800843244,0.0,0.0,1023,1,4080
2025-05-18,00:27:29,800843249,0.0,0.0,923,1,4074
2025-05-18,00:27:34,800843254,0.0,0.0,1022,1,4073
2025-05-18,00:27:39,800843259,0.0,0.0,1023,1,4067
2025-05-18,00:27:44,800843264,0.0,0.0,1020,1,4075
2025-05-18,00:27:49,800843269,0.0,0.0,1021,1,4072
2025-05-18,00:27:54,800843274,0.0,0.0,1022,1,3998
2025-05-18,00:28:00,800843280,0.0,0.0,1023,1,4073
2025-05-18,00:28:05,800843285,0.0,0.0,1023,1,4071
2025-05-18,00:28:10,800843290,0.0,0.0,1017,1,4077
2025-05-18,00:28:15,800843295,0.0,0.0,1023,1,4071
2025-05-18,00:28:20,800843300,0.0,0.0,1021,1,4080
2025-05-18,00:28:25,800843305,0.0,0.0,1023,1,4074
2025-05-18,00:28:31,800843311,0.0,0.0,1023,1,4075
2025-05-18,00:28:36,800843316,0.0,0.0,1022,1,4070
2025-05-18,00:28:41,800843321,0.0,0.0,1004,1,4069
2025-05-18,00:28:46,800843326,0.0,0.0,922,1,4069
