date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:29:07,804011347,24.8,47.7,5.08,39.45,21.10,0,83
2025-06-23,16:29:12,804011352,24.8,47.6,4.96,38.25,20.60,0,83
2025-06-23,16:29:17,804011357,24.8,47.7,4.97,38.29,20.62,0,85
2025-06-23,16:29:21,804011361,24.8,47.8,4.94,37.96,20.48,0,85
2025-06-23,16:29:26,804011366,24.7,47.7,5.00,38.60,20.75,0,88
2025-06-23,16:29:31,804011371,24.8,47.6,4.96,38.24,20.60,0,96
2025-06-23,16:29:36,804011376,24.8,47.6,5.01,38.76,20.81,0,90
2025-06-23,16:29:40,804011380,24.7,47.6,5.05,39.18,20.98,0,87
2025-06-23,16:29:45,804011385,24.8,47.6,5.14,40.14,21.38,0,86
2025-06-23,16:29:50,804011390,24.7,47.5,5.07,39.42,21.08,0,86
2025-06-23,16:29:55,804011395,24.7,47.5,5.02,38.85,20.85,0,86
2025-06-23,16:29:59,804011399,24.8,47.6,4.96,38.19,20.57,0,87
2025-06-23,16:30:04,804011404,24.8,47.6,4.95,38.13,20.55,0,99
2025-06-23,16:30:09,804011409,24.7,47.6,5.04,39.07,20.94,0,134
2025-06-23,16:30:13,804011413,24.8,47.7,5.05,39.12,20.96,0,124
