date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-28,12:23:00,801750180,25.3,40.0,158,1,10.0
2025-05-28,12:23:05,801750185,25.3,39.8,147,1,9.0
2025-05-28,12:23:11,801750191,25.3,39.9,157,1,9.0
2025-05-28,12:23:16,801750196,25.3,40.1,155,1,9.0
2025-05-28,12:23:21,801750201,25.3,39.9,154,1,9.0
2025-05-28,12:23:26,801750206,25.3,40.2,142,1,9.0
2025-05-28,12:23:31,801750211,25.3,40.2,144,1,9.0
2025-05-28,12:23:37,801750217,25.3,39.9,145,1,9.0
2025-05-28,12:23:42,801750222,25.3,40.0,162,1,9.0
2025-05-28,12:23:47,801750227,25.3,40.0,133,1,6.0
2025-05-28,12:23:52,801750232,25.3,40.0,155,1,7.0
2025-05-28,12:23:57,801750237,25.3,40.0,160,1,9.0
2025-05-28,12:24:02,801750242,25.2,40.1,146,1,9.0
2025-05-28,12:24:08,801750248,25.3,39.8,148,1,9.0
2025-05-28,12:24:13,801750253,25.2,39.8,154,1,9.0
2025-05-28,12:24:18,801750258,25.2,40.0,145,1,9.0
2025-05-28,12:24:23,801750263,25.2,40.0,153,1,10.0
2025-05-28,12:24:28,801750268,25.2,40.6,157,1,9.0
2025-05-28,12:24:34,801750274,25.3,39.9,150,1,10.0
2025-05-28,12:24:39,801750279,25.2,40.0,159,1,10.0
2025-05-28,12:24:44,801750284,25.2,39.8,151,1,10.0
2025-05-28,12:24:50,801750290,25.2,40.6,129,1,8.0
2025-05-28,12:24:55,801750295,25.2,40.9,139,1,9.0
2025-05-28,12:25:00,801750300,25.3,40.4,127,1,10.0
2025-05-28,12:25:05,801750305,25.2,41.6,126,1,10.0
2025-05-28,12:25:10,801750310,25.3,41.0,128,1,9.0
2025-05-28,12:25:16,801750316,25.3,40.8,128,1,9.0
2025-05-28,12:25:21,801750321,25.3,40.4,127,1,8.0
2025-05-28,12:25:26,801750326,25.3,40.3,130,1,8.0
2025-05-28,12:25:31,801750331,25.2,40.1,112,1,8.0
2025-05-28,12:25:36,801750336,25.3,40.0,122,1,9.0
2025-05-28,12:25:41,801750341,25.3,40.0,117,1,9.0
2025-05-28,12:25:47,801750347,25.2,40.0,123,1,9.0
2025-05-28,12:25:52,801750352,25.2,40.2,117,1,9.0
2025-05-28,12:25:57,801750357,25.2,40.1,114,1,9.0
2025-05-28,12:26:02,801750362,25.3,40.0,117,1,9.0
2025-05-28,12:26:07,801750367,25.3,40.0,121,1,5.0
2025-05-28,12:26:13,801750373,25.2,40.5,115,1,6.0
2025-05-28,12:26:18,801750378,25.2,40.5,125,1,9.0
2025-05-28,12:26:23,801750383,25.2,40.3,81,1,9.0
2025-05-28,12:26:28,801750388,25.3,40.8,117,1,6.0
2025-05-28,12:26:33,801750393,25.3,43.9,133,1,6.0
2025-05-28,12:26:38,801750398,25.3,42.3,138,1,6.0
2025-05-28,12:26:44,801750404,25.3,47.1,131,1,5.0
2025-05-28,12:26:49,801750409,25.3,45.0,160,1,6.0
2025-05-28,12:26:54,801750414,25.3,42.5,161,1,1.0
2025-05-28,12:26:59,801750419,25.3,40.9,211,1,1.0
2025-05-28,12:27:04,801750424,25.3,40.4,203,1,9.0
2025-05-28,12:27:10,801750430,25.4,40.4,202,1,16.0
2025-05-28,12:27:15,801750435,25.3,40.5,144,1,23.0
2025-05-28,12:27:20,801750440,25.3,40.5,171,1,9.0
2025-05-28,12:27:25,801750445,25.4,40.3,169,1,8.0
2025-05-28,12:27:30,801750450,25.4,40.3,189,1,9.0
2025-05-28,12:27:36,801750456,25.4,40.4,153,1,9.0
2025-05-28,12:27:41,801750461,25.3,40.1,187,1,9.0
2025-05-28,12:27:46,801750466,25.4,40.0,179,1,8.0
2025-05-28,12:27:51,801750471,25.4,40.0,177,1,8.0
2025-05-28,12:27:57,801750477,25.4,40.6,177,1,8.0
2025-05-28,12:28:02,801750482,25.4,40.0,177,1,9.0
2025-05-28,12:28:07,801750487,25.4,39.8,176,1,9.0
2025-05-28,12:28:12,801750492,25.4,39.8,175,1,9.0
2025-05-28,12:28:17,801750497,25.4,39.8,176,1,9.0
2025-05-28,12:28:23,801750503,25.4,39.8,177,1,9.0
2025-05-28,12:28:28,801750508,25.4,39.8,173,1,9.0
2025-05-28,12:28:33,801750513,25.4,39.7,172,1,9.0
2025-05-28,12:28:38,801750518,25.3,39.9,177,1,9.0
2025-05-28,12:28:43,801750523,25.3,40.0,169,1,9.0
2025-05-28,12:28:49,801750529,25.3,39.8,170,1,9.0
2025-05-28,12:28:54,801750534,25.3,39.8,180,1,9.0
