date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-21,06:45:20,801125120,25.6,34.8,144,1,88
2025-05-21,06:45:25,801125125,25.6,34.4,98,1,88
2025-05-21,06:45:31,801125131,25.6,34.7,90,1,102
2025-05-21,06:45:36,801125136,25.6,34.5,137,1,91
2025-05-21,06:45:41,801125141,25.6,34.5,105,1,97
2025-05-21,06:45:46,801125146,25.6,34.5,145,1,106
2025-05-21,06:45:51,801125151,25.6,34.4,150,1,108
2025-05-21,06:45:56,801125156,25.6,34.4,102,1,70
2025-05-21,06:46:01,801125161,25.6,34.5,144,1,97
2025-05-21,06:46:06,801125166,25.6,34.6,149,1,112
2025-05-21,06:46:12,801125172,25.6,34.6,148,1,112
2025-05-21,06:46:17,801125177,25.6,34.8,153,1,113
2025-05-21,06:46:22,801125182,25.6,34.4,149,1,105
2025-05-21,06:46:27,801125187,25.6,34.6,143,1,110
2025-05-21,06:46:32,801125192,25.6,34.4,138,1,104
2025-05-21,06:46:37,801125197,25.6,34.8,106,1,115
2025-05-21,06:46:42,801125202,25.6,34.4,145,1,91
2025-05-21,06:46:48,801125208,25.6,34.6,151,1,116
2025-05-21,06:46:53,801125213,25.5,34.6,149,1,122
2025-05-21,06:46:58,801125218,25.5,34.5,107,1,94
2025-05-21,06:47:03,801125223,25.6,34.8,102,1,111
2025-05-21,06:47:08,801125228,25.5,34.8,101,1,85
2025-05-21,06:47:13,801125233,25.6,34.5,120,1,108
2025-05-21,06:47:19,801125239,25.6,34.8,147,1,97
2025-05-21,06:47:24,801125244,25.5,34.6,147,1,110
2025-05-21,06:47:29,801125249,25.6,34.6,111,1,103
2025-05-21,06:47:34,801125254,25.6,34.6,103,1,96
2025-05-21,06:47:39,801125259,25.6,34.8,147,1,111
2025-05-21,06:47:44,801125264,25.6,34.5,149,1,112
2025-05-21,06:47:49,801125269,25.6,34.4,150,1,114
2025-05-21,06:47:55,801125275,25.6,34.6,141,1,115
2025-05-21,06:48:00,801125280,25.5,34.7,100,1,77
2025-05-21,06:48:05,801125285,25.6,34.6,131,1,77
2025-05-21,06:48:11,801125291,25.6,34.6,141,1,118
2025-05-21,06:48:16,801125296,25.6,34.6,144,1,121
2025-05-21,06:48:21,801125301,25.6,34.4,112,1,117
2025-05-21,06:48:26,801125306,25.6,34.7,140,1,70
2025-05-21,06:48:31,801125311,25.5,34.6,144,1,98
2025-05-21,06:48:36,801125316,25.5,34.7,146,1,102
2025-05-21,06:48:41,801125321,25.6,34.7,144,1,101
2025-05-21,06:48:47,801125327,25.5,34.6,144,1,107
2025-05-21,06:48:52,801125332,25.6,34.5,149,1,109
2025-05-21,06:48:57,801125337,25.6,34.5,105,1,72
2025-05-21,06:49:02,801125342,25.6,34.5,135,1,71
2025-05-21,06:49:07,801125347,25.6,34.6,125,1,110
2025-05-21,06:49:12,801125352,25.6,34.6,141,1,106
2025-05-21,06:49:17,801125357,25.6,34.6,145,1,107
2025-05-21,06:49:23,801125363,25.6,34.5,134,1,69
2025-05-21,06:49:28,801125368,25.6,34.5,86,1,68
2025-05-21,06:49:33,801125373,25.6,34.4,80,1,68
2025-05-21,06:49:38,801125378,25.6,34.7,80,1,72
2025-05-21,06:49:43,801125383,25.6,34.3,80,1,71
2025-05-21,06:49:48,801125388,25.5,34.8,84,1,69
2025-05-21,06:49:54,801125394,25.5,34.6,80,1,70
2025-05-21,06:49:59,801125399,25.5,34.5,83,1,69
2025-05-21,06:50:04,801125404,25.6,34.6,80,1,68
2025-05-21,06:50:09,801125409,25.5,34.6,119,1,105
2025-05-21,06:50:14,801125414,25.5,34.6,89,1,66
2025-05-21,06:50:19,801125419,25.5,34.6,83,1,81
