date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-27,17:03:42,801680622,25.6,42.2,103,1,11.0
2025-05-27,17:03:47,801680627,25.6,42.2,111,1,11.0
2025-05-27,17:03:52,801680632,25.6,41.3,98,1,10.0
2025-05-27,17:03:57,801680637,25.6,40.9,101,1,11.0
2025-05-27,17:04:02,801680642,25.6,40.8,93,1,11.0
2025-05-27,17:04:07,801680647,25.6,40.9,100,1,11.0
2025-05-27,17:04:13,801680653,25.6,40.6,103,1,11.0
2025-05-27,17:04:18,801680658,25.6,41.7,102,1,9.0
2025-05-27,17:04:23,801680663,25.6,41.5,100,1,9.0
2025-05-27,17:04:28,801680668,25.6,41.3,91,1,9.0
2025-05-27,17:05:06,801680706,25.6,40.5,83,1,11.0
2025-05-27,17:05:11,801680711,25.7,40.9,93,1,10.0
2025-05-27,17:05:16,801680716,25.6,40.8,93,1,9.0
2025-05-27,17:05:22,801680722,25.6,40.9,95,1,9.0
2025-05-27,17:05:27,801680727,25.6,40.8,90,1,7.0
2025-05-27,17:05:32,801680732,25.6,40.8,107,1,4.0
2025-05-27,17:05:37,801680737,25.6,40.4,108,1,4.0
2025-05-27,17:05:43,801680743,25.6,40.4,103,1,6.0
2025-05-27,17:05:48,801680748,25.6,40.3,85,1,11.0
2025-05-27,17:05:53,801680753,25.7,40.1,95,1,12.0
2025-05-27,17:05:58,801680758,25.6,40.6,103,1,12.0
2025-05-27,17:06:03,801680763,25.6,40.5,94,1,12.0
2025-05-27,17:06:08,801680768,25.6,40.0,95,1,12.0
2025-05-27,17:06:14,801680774,25.6,40.2,87,1,12.0
2025-05-27,17:06:19,801680779,25.6,40.2,83,1,11.0
2025-05-27,17:06:24,801680784,25.6,40.3,93,1,11.0
2025-05-27,17:06:29,801680789,25.6,40.4,101,1,11.0
2025-05-27,17:06:34,801680794,25.6,40.4,73,1,11.0
2025-05-27,17:06:39,801680799,25.6,41.1,98,1,11.0
2025-05-27,17:06:45,801680805,25.7,40.6,102,1,11.0
2025-05-27,17:06:50,801680810,25.6,40.1,97,1,11.0
2025-05-27,17:06:55,801680815,25.6,43.6,108,1,11.0
2025-05-27,17:07:00,801680820,25.6,43.7,112,1,11.0
2025-05-27,17:07:05,801680825,25.6,42.1,108,1,11.0
2025-05-27,17:07:10,801680830,25.6,40.8,95,1,11.0
2025-05-27,17:07:16,801680836,25.6,41.2,91,1,11.0
2025-05-27,17:07:21,801680841,25.6,40.8,99,1,11.0
2025-05-27,17:07:26,801680846,25.6,40.9,107,1,11.0
2025-05-27,17:07:31,801680851,25.6,40.9,91,1,11.0
2025-05-27,17:07:36,801680856,25.6,40.6,100,1,11.0
2025-05-27,17:07:42,801680862,25.6,42.3,107,1,11.0
2025-05-27,17:07:47,801680867,25.6,40.9,108,1,11.0
2025-05-27,17:07:52,801680872,25.6,41.3,98,1,11.0
2025-05-27,17:07:57,801680877,25.6,40.8,95,1,11.0
2025-05-27,17:08:02,801680882,25.6,40.6,100,1,10.0
2025-05-27,17:08:08,801680888,25.6,40.2,99,1,11.0
2025-05-27,17:08:13,801680893,25.6,40.2,97,1,9.0
2025-05-27,17:08:18,801680898,25.6,40.1,89,1,4.0
2025-05-27,17:08:23,801680903,25.6,40.2,95,1,4.0
2025-05-27,17:08:28,801680908,25.5,40.4,80,1,4.0
2025-05-27,17:08:33,801680913,25.6,40.4,96,1,4.0
2025-05-27,17:08:39,801680919,25.6,40.4,87,1,4.0
2025-05-27,17:08:44,801680924,25.5,40.5,87,1,7.0
2025-05-27,17:08:49,801680929,25.6,40.6,92,1,7.0
2025-05-27,17:08:54,801680934,25.5,40.4,87,1,7.0
2025-05-27,17:08:59,801680939,25.6,40.7,94,1,7.0
2025-05-27,17:09:05,801680945,25.6,40.6,91,1,9.0
2025-05-27,17:09:10,801680950,25.6,41.4,91,1,8.0
2025-05-27,17:09:15,801680955,25.6,40.9,94,1,9.0
2025-05-27,17:09:20,801680960,25.6,40.8,90,1,9.0
2025-05-27,17:09:25,801680965,25.6,40.5,92,1,9.0
2025-05-27,17:09:31,801680971,25.6,40.3,96,1,9.0
2025-05-27,17:09:36,801680976,25.6,40.3,81,1,9.0
2025-05-27,17:09:41,801680981,25.6,40.3,86,1,9.0
2025-05-27,17:09:46,801680986,25.6,41.1,91,1,9.0
2025-05-27,17:09:51,801680991,25.6,40.9,99,1,9.0
2025-05-27,17:09:57,801680997,25.6,41.4,102,1,8.0
2025-05-27,17:10:02,801681002,25.6,40.8,90,1,8.0
2025-05-27,17:10:07,801681007,25.6,40.4,85,1,8.0
