date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-20,12:45:33,801060333,27.1,26.8,109,1,269
2025-05-20,12:45:38,801060338,27.1,26.7,109,1,303
2025-05-20,12:45:43,801060343,27.1,26.8,111,1,303
2025-05-20,12:45:48,801060348,27.0,26.8,112,1,304
2025-05-20,12:45:53,801060353,27.1,27.0,112,1,304
2025-05-20,12:45:58,801060358,27.1,26.7,113,1,269
2025-05-20,12:46:04,801060364,27.1,26.8,112,1,304
2025-05-20,12:46:09,801060369,27.1,26.9,112,1,268
2025-05-20,12:46:14,801060374,27.1,26.8,74,1,303
2025-05-20,12:46:19,801060379,27.1,26.6,112,1,268
2025-05-20,12:46:24,801060384,27.1,26.7,111,1,304
2025-05-20,12:46:30,801060390,27.1,26.7,111,1,304
2025-05-20,12:46:35,801060395,27.1,26.6,109,1,303
2025-05-20,12:46:40,801060400,27.1,26.5,112,1,304
2025-05-20,12:46:45,801060405,27.1,26.5,112,1,295
2025-05-20,12:46:50,801060410,27.1,26.4,110,1,304
2025-05-20,12:46:55,801060415,27.0,26.5,112,1,303
2025-05-20,12:47:01,801060421,27.0,26.6,112,1,304
2025-05-20,12:47:06,801060426,27.0,26.6,109,1,304
2025-05-20,12:47:11,801060431,27.0,26.8,110,1,304
2025-05-20,12:47:16,801060436,27.0,26.6,111,1,287
2025-05-20,12:47:21,801060441,27.1,26.6,109,1,305
2025-05-20,12:47:27,801060447,27.0,26.7,112,1,282
2025-05-20,12:47:32,801060452,27.0,26.6,112,1,304
2025-05-20,12:47:37,801060457,27.0,26.7,112,1,304
2025-05-20,12:47:43,801060463,27.0,26.5,111,1,304
2025-05-20,12:47:48,801060468,27.1,26.7,112,1,304
2025-05-20,12:47:53,801060473,27.1,26.8,112,1,280
2025-05-20,12:47:58,801060478,27.1,26.6,109,1,304
2025-05-20,12:48:03,801060483,27.1,26.7,110,1,274
2025-05-20,12:48:08,801060488,27.1,26.8,112,1,304
2025-05-20,12:48:14,801060494,27.2,26.5,112,1,271
2025-05-20,12:48:19,801060499,27.1,26.6,112,1,304
2025-05-20,12:48:24,801060504,27.1,26.2,112,1,269
2025-05-20,12:48:29,801060509,27.1,26.6,112,1,304
2025-05-20,12:48:34,801060514,27.1,26.7,111,1,267
2025-05-20,12:48:40,801060520,27.2,26.5,110,1,303
2025-05-20,12:48:45,801060525,27.2,26.1,112,1,275
2025-05-20,12:48:50,801060530,27.2,26.2,112,1,304
2025-05-20,12:48:55,801060535,27.2,26.4,112,1,304
2025-05-20,12:49:00,801060540,27.2,26.4,109,1,303
2025-05-20,12:49:05,801060545,27.1,26.6,112,1,304
2025-05-20,12:49:11,801060551,27.2,26.5,109,1,285
2025-05-20,12:49:16,801060556,27.1,26.5,107,1,286
2025-05-20,12:49:21,801060561,27.2,26.4,110,1,303
2025-05-20,12:49:26,801060566,27.2,26.4,112,1,303
2025-05-20,12:49:31,801060571,27.2,26.3,110,1,303
2025-05-20,12:49:36,801060576,27.2,26.2,111,1,274
2025-05-20,12:49:42,801060582,27.3,26.4,110,1,303
2025-05-20,12:49:47,801060587,27.2,26.6,112,1,304
2025-05-20,12:49:52,801060592,27.3,26.5,112,1,271
2025-05-20,12:49:57,801060597,27.3,26.4,113,1,304
2025-05-20,12:50:02,801060602,27.3,26.2,110,1,304
2025-05-20,12:50:08,801060608,27.3,26.0,109,1,303
2025-05-20,12:50:13,801060613,27.3,26.0,65,1,303
2025-05-20,12:50:18,801060618,27.3,26.0,111,1,304
2025-05-20,12:50:23,801060623,27.3,26.2,112,1,303
2025-05-20,12:50:28,801060628,27.3,25.9,110,1,304
2025-05-20,12:50:34,801060634,27.2,26.1,107,1,266
