date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:11:30,804006690,24.8,52.3,4.91,37.63,20.34,0,55
2025-06-23,15:11:35,804006695,24.8,52.2,4.93,37.85,20.43,0,55
2025-06-23,15:11:39,804006699,24.8,52.2,4.82,36.76,19.97,0,56
2025-06-23,15:11:44,804006704,24.8,52.2,4.83,36.81,20.00,0,57
2025-06-23,15:11:49,804006709,24.8,52.2,4.81,36.56,19.89,0,57
2025-06-23,15:11:54,804006714,24.8,52.4,4.73,35.75,19.55,0,57
2025-06-23,15:11:58,804006718,24.8,52.4,4.69,35.31,19.36,0,58
2025-06-23,15:12:03,804006723,24.8,52.3,4.82,36.73,19.96,0,58
2025-06-23,15:12:08,804006728,24.8,52.3,4.86,37.08,20.11,0,59
2025-06-23,15:12:13,804006733,24.8,52.3,4.88,37.33,20.22,0,59
2025-06-23,15:12:17,804006737,24.8,52.4,4.59,34.27,18.92,0,59
2025-06-23,15:12:22,804006742,24.8,52.5,4.68,35.19,19.32,0,59
2025-06-23,15:12:27,804006747,24.8,52.5,4.67,35.10,19.28,0,60
2025-06-23,15:12:32,804006752,24.7,52.5,4.70,35.50,19.45,0,61
2025-06-23,15:12:36,804006756,24.8,52.5,4.50,33.36,18.53,0,61
