date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:50:52,804009052,24.7,50.5,4.89,37.48,20.28,0,115
2025-06-23,15:50:57,804009057,24.7,50.5,4.98,38.43,20.67,0,116
2025-06-23,15:51:02,804009062,24.7,50.6,4.97,38.27,20.61,0,115
2025-06-23,15:51:06,804009066,24.7,50.5,4.99,38.49,20.70,0,110
2025-06-23,15:51:11,804009071,24.7,50.6,4.79,36.39,19.82,0,111
2025-06-23,15:51:16,804009076,24.7,50.5,4.73,35.80,19.57,0,114
2025-06-23,15:51:21,804009081,24.7,50.6,4.86,37.13,20.13,0,113
2025-06-23,15:51:25,804009085,24.7,50.5,4.98,38.44,20.68,0,112
2025-06-23,15:51:30,804009090,24.7,50.6,5.10,39.69,21.20,0,111
2025-06-23,15:51:35,804009095,24.7,50.5,4.90,37.52,20.30,0,110
2025-06-23,15:51:39,804009099,24.7,50.5,4.87,37.26,20.19,0,109
2025-06-23,15:51:44,804009104,24.7,50.4,4.84,36.92,20.05,0,109
2025-06-23,15:51:49,804009109,24.7,50.5,4.66,35.00,19.23,0,108
2025-06-23,15:51:54,804009114,24.7,50.7,4.65,34.96,19.22,0,107
2025-06-23,15:51:58,804009118,24.7,50.6,4.77,36.20,19.74,0,107
