date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-28,08:10:49,801735049,23.2,44.1,82,1,31.0
2025-05-28,08:10:55,801735055,23.1,44.3,104,1,26.0
2025-05-28,08:11:00,801735060,23.2,44.1,94,1,26.0
2025-05-28,08:11:05,801735065,23.2,44.0,100,1,26.0
2025-05-28,08:11:10,801735070,23.2,43.9,92,1,26.0
2025-05-28,08:11:15,801735075,23.2,44.0,78,1,6.0
2025-05-28,08:11:20,801735080,23.2,45.0,89,1,5.0
2025-05-28,08:11:25,801735085,23.2,44.7,112,1,6.0
2025-05-28,08:11:31,801735091,23.3,44.0,86,1,13.0
2025-05-28,08:11:36,801735096,23.3,43.9,75,1,11.0
2025-05-28,08:11:41,801735101,23.3,43.8,82,1,13.0
2025-05-28,08:11:46,801735106,23.3,43.8,80,1,11.0
2025-05-28,08:11:51,801735111,23.3,43.8,71,1,11.0
2025-05-28,08:11:56,801735116,23.3,43.9,74,1,11.0
2025-05-28,08:12:02,801735122,23.3,44.0,80,1,11.0
2025-05-28,11:53:31,801748411,25.7,39.8,98,1,11.0
2025-05-28,11:53:36,801748416,25.7,40.6,91,1,11.0
2025-05-28,11:53:41,801748421,25.6,40.1,95,1,11.0
2025-05-28,11:53:46,801748426,25.6,39.9,98,1,11.0
2025-05-28,11:53:52,801748432,25.6,41.0,110,1,11.0
2025-05-28,11:53:57,801748437,25.6,40.8,105,1,11.0
2025-05-28,11:54:02,801748442,25.6,40.5,107,1,11.0
2025-05-28,11:54:07,801748447,25.5,40.6,102,1,11.0
2025-05-28,11:54:12,801748452,25.5,40.0,96,1,11.0
2025-05-28,11:54:17,801748457,25.5,40.6,99,1,11.0
2025-05-28,11:54:23,801748463,25.5,40.3,92,1,11.0
2025-05-28,11:54:28,801748468,25.5,40.4,113,1,11.0
2025-05-28,11:54:33,801748473,25.5,40.4,91,1,11.0
2025-05-28,11:54:38,801748478,25.5,42.1,113,1,11.0
2025-05-28,11:54:43,801748483,25.4,41.2,117,1,11.0
2025-05-28,11:54:49,801748489,25.4,40.7,99,1,11.0
2025-05-28,11:54:54,801748494,25.4,40.9,114,1,11.0
2025-05-28,11:54:59,801748499,25.4,40.4,107,1,11.0
2025-05-28,11:55:04,801748504,25.4,40.3,104,1,11.0
2025-05-28,11:55:09,801748509,25.4,40.4,96,1,11.0
2025-05-28,11:55:15,801748515,25.3,40.4,103,1,11.0
2025-05-28,11:55:20,801748520,25.3,40.3,107,1,11.0
2025-05-28,11:55:25,801748525,25.3,40.4,114,1,11.0
2025-05-28,11:55:30,801748530,25.3,40.3,96,1,11.0
2025-05-28,11:55:35,801748535,25.3,40.3,102,1,11.0
2025-05-28,11:55:41,801748541,25.3,40.4,109,1,11.0
2025-05-28,11:55:46,801748546,25.3,40.8,99,1,11.0
2025-05-28,11:55:51,801748551,25.3,40.4,109,1,11.0
2025-05-28,11:55:56,801748556,25.3,40.6,108,1,11.0
2025-05-28,11:56:01,801748561,25.3,40.5,113,1,11.0
2025-05-28,11:56:07,801748567,25.3,40.8,107,1,11.0
2025-05-28,11:56:12,801748572,25.3,40.7,99,1,11.0
2025-05-28,11:56:17,801748577,25.3,40.3,107,1,11.0
2025-05-28,11:56:22,801748582,25.3,40.3,103,1,11.0
2025-05-28,11:56:27,801748587,25.3,40.3,84,1,11.0
2025-05-28,11:56:33,801748593,25.2,40.4,98,1,11.0
2025-05-28,11:56:38,801748598,25.3,40.4,102,1,11.0
2025-05-28,11:56:43,801748603,25.2,41.2,106,1,11.0
2025-05-28,11:56:48,801748608,25.2,40.8,109,1,11.0
2025-05-28,11:56:53,801748613,25.2,40.7,105,1,11.0
2025-05-28,11:56:59,801748619,25.2,41.2,112,1,11.0
2025-05-28,11:57:04,801748624,25.3,42.0,112,1,11.0
2025-05-28,11:57:09,801748629,25.2,42.1,97,1,11.0
2025-05-28,11:57:14,801748634,25.2,41.1,112,1,11.0
2025-05-28,11:57:20,801748640,25.2,41.3,102,1,11.0
2025-05-28,11:57:25,801748645,25.2,41.0,113,1,11.0
2025-05-28,11:57:31,801748651,25.2,41.2,118,1,11.0
2025-05-28,11:57:36,801748656,25.2,42.2,108,1,11.0
2025-05-28,11:57:41,801748661,25.2,41.7,109,1,11.0
2025-05-28,11:57:46,801748666,25.2,41.3,110,1,11.0
2025-05-28,11:57:51,801748671,25.2,41.4,105,1,11.0
2025-05-28,11:57:57,801748677,25.2,40.9,109,1,11.0
2025-05-28,11:58:02,801748682,25.2,40.6,103,1,11.0
