date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-28,14:05:15,801756315,25.6,39.1,182,1,10.0
2025-05-28,14:05:20,801756320,25.6,39.1,186,1,10.0
2025-05-28,14:05:26,801756326,25.6,39.0,189,1,10.0
2025-05-28,14:05:31,801756331,25.6,39.1,175,1,10.0
2025-05-28,14:05:36,801756336,25.6,39.2,196,1,10.0
2025-05-28,14:05:41,801756341,25.6,39.3,192,1,10.0
2025-05-28,14:05:46,801756346,25.6,39.4,195,1,10.0
2025-05-28,14:05:52,801756352,25.6,39.2,192,1,9.0
2025-05-28,14:05:57,801756357,25.6,39.3,195,1,10.0
2025-05-28,14:06:03,801756363,25.6,39.4,193,1,9.0
2025-05-28,14:06:08,801756368,25.6,39.1,197,1,10.0
2025-05-28,14:06:13,801756373,25.6,39.3,203,1,10.0
2025-05-28,14:06:18,801756378,25.6,39.2,202,1,10.0
2025-05-28,14:06:23,801756383,25.6,39.9,205,1,10.0
2025-05-28,14:06:28,801756388,25.6,39.5,182,1,10.0
2025-05-28,14:06:34,801756394,25.6,39.4,209,1,10.0
2025-05-28,14:06:39,801756399,25.6,39.6,198,1,9.0
2025-05-28,14:06:44,801756404,25.6,39.7,196,1,9.0
2025-05-28,14:06:49,801756409,25.6,39.8,202,1,10.0
2025-05-28,14:06:54,801756414,25.6,39.7,194,1,10.0
2025-05-28,14:06:59,801756419,25.6,41.0,209,1,10.0
2025-05-28,14:07:05,801756425,25.6,40.4,208,1,10.0
2025-05-28,14:07:10,801756430,25.6,40.2,202,1,10.0
2025-05-28,14:07:15,801756435,25.6,40.4,210,1,10.0
2025-05-28,14:07:20,801756440,25.6,40.4,205,1,10.0
2025-05-28,14:07:25,801756445,25.6,40.1,203,1,10.0
2025-05-28,14:07:30,801756450,25.6,39.4,205,1,10.0
2025-05-28,14:07:36,801756456,25.6,39.2,190,1,10.0
2025-05-28,14:07:41,801756461,25.6,39.3,192,1,10.0
2025-05-28,14:07:46,801756466,25.6,39.3,185,1,10.0
2025-05-28,14:07:51,801756471,25.6,40.0,198,1,10.0
2025-05-28,14:07:56,801756476,25.6,40.2,209,1,10.0
2025-05-28,14:08:02,801756482,25.6,39.9,202,1,10.0
2025-05-28,14:08:07,801756487,25.6,40.0,208,1,10.0
2025-05-28,14:08:12,801756492,25.6,40.3,209,1,10.0
2025-05-28,14:08:17,801756497,25.6,40.7,215,1,10.0
2025-05-28,14:08:22,801756502,25.6,41.0,203,1,10.0
2025-05-28,14:08:27,801756507,25.6,40.1,208,1,10.0
2025-05-28,14:08:33,801756513,25.6,39.7,208,1,10.0
2025-05-28,14:08:38,801756518,25.6,39.7,203,1,10.0
2025-05-28,14:08:43,801756523,25.6,40.1,188,1,10.0
2025-05-28,14:08:48,801756528,25.6,42.3,187,1,10.0
2025-05-28,14:08:53,801756533,25.6,41.7,163,1,11.0
2025-05-28,14:08:59,801756539,25.6,40.0,160,1,11.0
2025-05-28,14:09:04,801756544,25.6,39.4,149,1,11.0
2025-05-28,14:09:09,801756549,25.6,39.2,157,1,11.0
2025-05-28,14:09:14,801756554,25.6,39.3,150,1,11.0
2025-05-28,14:09:19,801756559,25.6,39.3,164,1,11.0
2025-05-28,14:09:25,801756565,25.6,39.3,174,1,11.0
2025-05-28,14:09:30,801756570,25.6,39.3,174,1,12.0
2025-05-28,14:09:35,801756575,25.6,40.6,1714,0,10.0
2025-05-28,14:09:40,801756580,25.7,39.8,1309,0,10.0
2025-05-28,14:09:45,801756585,25.7,40.2,1083,0,10.0
2025-05-28,14:09:51,801756591,25.7,40.0,896,0,9.0
2025-05-28,14:09:56,801756596,25.7,39.8,783,0,9.0
2025-05-28,14:10:01,801756601,25.7,39.9,701,0,10.0
2025-05-28,14:10:06,801756606,25.7,39.9,618,0,10.0
2025-05-28,14:10:12,801756612,25.7,39.7,573,0,10.0
2025-05-28,14:10:17,801756617,25.7,39.6,506,0,10.0
2025-05-28,14:10:22,801756622,25.8,40.0,491,0,10.0
2025-05-28,14:10:27,801756627,25.8,40.1,458,0,10.0
2025-05-28,14:10:32,801756632,25.8,40.0,437,0,10.0
2025-05-28,14:10:38,801756638,25.8,40.3,399,0,10.0
2025-05-28,14:10:43,801756643,25.8,39.6,436,0,7.0
2025-05-28,14:10:48,801756648,25.8,39.2,394,0,8.0
2025-05-28,14:10:53,801756653,25.9,39.3,366,0,9.0
2025-05-28,14:10:59,801756659,25.9,39.5,347,0,8.0
2025-05-28,14:11:04,801756664,25.9,39.3,320,1,9.0
