date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:23:48,804007428,24.7,51.8,4.62,34.61,19.07,0,107
2025-06-23,15:23:53,804007433,24.7,51.9,4.16,29.97,17.06,0,108
2025-06-23,15:23:58,804007438,24.7,51.8,4.30,31.39,17.68,0,107
2025-06-23,15:24:03,804007443,24.7,52.0,4.23,30.62,17.34,0,106
2025-06-23,15:24:07,804007447,24.7,52.0,4.54,33.76,18.70,0,105
2025-06-23,15:24:12,804007452,24.7,52.0,4.36,31.92,17.91,0,103
2025-06-23,15:24:17,804007457,24.7,51.7,4.40,32.32,18.08,0,104
2025-06-23,15:24:21,804007461,24.7,51.8,4.56,34.01,18.81,0,105
2025-06-23,15:24:26,804007466,24.7,51.9,4.87,37.19,20.16,0,105
2025-06-23,15:24:31,804007471,24.7,52.0,4.95,38.05,20.51,0,104
2025-06-23,15:24:36,804007476,24.7,51.9,4.89,37.42,20.25,0,105
2025-06-23,15:24:40,804007480,24.8,51.9,4.81,36.64,19.93,0,107
2025-06-23,15:24:45,804007485,24.7,51.9,4.82,36.69,19.94,0,107
2025-06-23,15:24:50,804007490,24.7,51.8,4.68,35.28,19.35,0,107
2025-06-23,15:24:55,804007495,24.7,51.9,4.69,35.33,19.37,0,108
