date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:55:47,804009347,24.7,50.3,4.64,34.80,19.15,0,95
2025-06-23,15:55:52,804009352,24.7,50.3,4.74,35.87,19.60,0,95
2025-06-23,15:55:57,804009357,24.7,50.3,4.86,37.09,20.11,0,90
2025-06-23,15:56:01,804009361,24.7,50.2,5.02,38.88,20.86,0,88
2025-06-23,15:56:06,804009366,24.7,50.3,4.97,38.33,20.63,0,95
2025-06-23,15:56:11,804009371,24.7,50.3,4.97,38.33,20.63,0,95
2025-06-23,15:56:16,804009376,24.7,50.4,4.93,37.87,20.44,0,95
2025-06-23,15:56:20,804009380,24.7,50.3,4.88,37.36,20.23,0,87
2025-06-23,15:56:25,804009385,24.7,50.3,4.80,36.48,19.86,0,93
2025-06-23,15:56:30,804009390,24.7,50.2,4.78,36.24,19.76,0,96
2025-06-23,15:56:34,804009394,24.7,50.1,4.82,36.73,19.96,0,97
2025-06-23,15:56:39,804009399,24.7,50.3,4.84,36.95,20.05,0,98
2025-06-23,15:56:44,804009404,24.7,50.2,4.83,36.83,20.01,0,102
2025-06-23,15:56:49,804009409,24.7,50.2,4.79,36.38,19.82,0,102
2025-06-23,15:56:53,804009413,24.7,50.4,4.84,36.90,20.03,0,105
