date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:54:33,804009273,24.6,50.5,4.68,35.22,19.33,0,77
2025-06-23,15:54:38,804009278,24.7,50.5,4.83,36.82,20.00,0,78
2025-06-23,15:54:43,804009283,24.6,50.5,4.83,36.82,20.00,0,78
2025-06-23,15:54:48,804009288,24.6,50.5,4.91,37.64,20.34,0,78
2025-06-23,15:54:53,804009293,24.6,50.5,4.93,37.90,20.45,0,68
2025-06-23,15:54:58,804009298,24.6,50.3,4.92,37.80,20.41,0,73
2025-06-23,15:55:03,804009303,24.6,50.5,4.91,37.69,20.37,0,74
2025-06-23,15:55:07,804009307,24.6,50.6,4.92,37.74,20.39,0,80
2025-06-23,15:55:12,804009312,24.7,50.6,4.92,37.74,20.39,0,79
2025-06-23,15:55:17,804009317,24.6,50.4,4.91,37.69,20.37,0,89
2025-06-23,15:55:21,804009321,24.7,50.3,4.93,37.90,20.45,0,98
2025-06-23,15:55:26,804009326,24.7,50.5,4.77,36.17,19.73,0,98
2025-06-23,15:55:31,804009331,24.6,50.3,4.75,35.96,19.64,0,96
2025-06-23,15:55:36,804009336,24.7,50.3,4.70,35.41,19.41,0,92
2025-06-23,15:55:40,804009340,24.6,50.3,4.75,36.02,19.67,0,92
