date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-24,14:15:58,804089758,24.9,41.8,5.38,42.76,22.45,0,77
2025-06-24,14:16:03,804089763,24.9,41.8,5.36,42.54,22.36,0,86
2025-06-24,14:16:08,804089768,24.9,41.7,5.40,42.97,22.54,0,81
2025-06-24,14:16:13,804089773,24.9,41.8,5.42,43.20,22.63,0,75
2025-06-24,14:16:17,804089777,24.9,41.9,5.41,43.09,22.58,0,75
2025-06-24,14:16:22,804089782,24.9,42.0,5.38,42.72,22.43,0,88
2025-06-24,14:16:27,804089787,24.9,41.7,5.49,43.99,22.95,0,78
2025-06-24,14:16:32,804089792,24.9,41.8,5.49,43.90,22.91,0,71
2025-06-24,14:16:36,804089796,24.9,41.9,5.51,44.15,23.01,0,92
2025-06-24,14:16:41,804089801,24.9,41.9,5.44,43.38,22.70,0,82
2025-06-24,14:16:46,804089806,24.9,41.9,5.30,41.86,22.09,0,78
2025-06-24,14:16:50,804089810,24.9,41.8,5.46,43.65,22.81,0,74
2025-06-24,14:16:55,804089815,24.9,41.8,5.51,44.14,23.01,0,75
2025-06-24,14:17:00,804089820,24.9,41.8,5.73,46.59,23.99,0,74
2025-06-24,14:17:05,804089825,24.9,41.6,5.59,45.05,23.38,0,71
