date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-20,11:38:43,801056323,26.7,27.6,128,1,350
2025-05-20,11:38:49,801056329,26.7,27.9,132,1,352
2025-05-20,11:38:54,801056334,26.7,28.0,130,1,349
2025-05-20,11:38:59,801056339,26.7,27.9,134,1,349
2025-05-20,11:39:04,801056344,26.7,28.2,138,1,348
2025-05-20,11:39:09,801056349,26.8,27.5,132,1,350
2025-05-20,11:39:15,801056355,26.8,27.1,134,1,351
2025-05-20,11:39:20,801056360,26.8,27.7,130,1,349
2025-05-20,11:39:25,801056365,26.8,27.7,134,1,352
2025-05-20,11:39:30,801056370,26.8,27.7,140,1,351
2025-05-20,11:39:35,801056375,26.9,27.6,134,1,351
2025-05-20,11:39:40,801056380,26.9,27.6,135,1,351
2025-05-20,11:39:46,801056386,26.9,27.5,139,1,351
2025-05-20,11:39:51,801056391,26.9,27.6,131,1,319
2025-05-20,11:39:56,801056396,26.9,27.4,137,1,351
2025-05-20,11:40:01,801056401,26.9,27.4,100,1,353
2025-05-20,11:40:06,801056406,27.0,27.9,140,1,352
2025-05-20,11:40:11,801056411,27.0,27.7,137,1,352
2025-05-20,11:40:17,801056417,27.0,27.5,138,1,353
2025-05-20,11:40:22,801056422,27.1,27.0,139,1,354
2025-05-20,11:40:27,801056427,27.1,27.3,133,1,352
2025-05-20,11:40:32,801056432,27.1,27.1,131,1,352
2025-05-20,11:40:37,801056437,27.1,27.2,134,1,339
2025-05-20,11:40:42,801056442,27.1,27.1,138,1,351
2025-05-20,11:40:48,801056448,27.1,27.0,132,1,354
2025-05-20,11:40:53,801056453,27.1,27.0,104,1,352
2025-05-20,11:40:58,801056458,27.1,27.0,135,1,353
2025-05-20,11:41:03,801056463,27.1,27.1,138,1,338
2025-05-20,11:41:08,801056468,27.2,27.1,136,1,352
2025-05-20,11:41:13,801056473,27.1,27.2,137,1,353
2025-05-20,11:41:19,801056479,27.2,27.2,134,1,351
2025-05-20,11:41:24,801056484,27.2,27.2,109,1,352
2025-05-20,11:41:29,801056489,27.2,26.8,133,1,352
2025-05-20,11:41:34,801056494,27.2,26.8,138,1,353
2025-05-20,11:41:39,801056499,27.2,26.8,135,1,353
2025-05-20,11:41:45,801056505,27.2,26.8,136,1,353
2025-05-20,11:41:50,801056510,27.3,26.8,140,1,352
2025-05-20,11:41:55,801056515,27.2,26.8,138,1,325
2025-05-20,11:42:00,801056520,27.3,26.9,131,1,353
2025-05-20,11:42:05,801056525,27.2,26.9,104,1,353
2025-05-20,11:42:11,801056531,27.3,27.0,138,1,352
2025-05-20,11:42:16,801056536,27.3,26.8,134,1,352
2025-05-20,11:42:21,801056541,27.2,26.6,136,1,344
2025-05-20,11:42:26,801056546,27.3,26.8,138,1,353
2025-05-20,11:42:31,801056551,27.3,26.8,133,1,351
2025-05-20,11:42:36,801056556,27.3,27.0,137,1,353
2025-05-20,11:42:42,801056562,27.4,27.2,140,1,351
2025-05-20,11:42:47,801056567,27.4,26.9,136,1,353
2025-05-20,11:42:52,801056572,27.4,27.2,109,1,352
2025-05-20,11:42:57,801056577,27.4,27.0,140,1,353
2025-05-20,11:43:02,801056582,27.4,27.0,138,1,312
2025-05-20,11:43:08,801056588,27.4,27.0,138,1,352
2025-05-20,11:43:13,801056593,27.4,27.0,138,1,352
2025-05-20,11:43:18,801056598,27.4,26.9,137,1,352
2025-05-20,11:43:23,801056603,27.4,27.2,138,1,352
2025-05-20,11:43:28,801056608,27.5,27.1,141,1,337
2025-05-20,11:43:34,801056614,27.5,26.7,139,1,321
2025-05-20,11:43:39,801056619,27.5,26.6,106,1,352
2025-05-20,11:43:44,801056624,27.5,26.3,137,1,354
