date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-05,01:35:15,799724115,24.5,31.8,441,1,3349
2025-05-05,01:35:20,799724120,24.5,31.8,442,1,0
2025-05-05,01:35:25,799724125,24.5,31.6,407,1,0
2025-05-05,01:35:30,799724130,24.6,31.9,439,1,0
2025-05-05,01:35:36,799724136,24.5,31.7,441,1,0
2025-05-05,01:35:41,799724141,24.5,31.7,443,1,56
2025-05-05,01:35:46,799724146,24.5,31.6,440,1,3841
2025-05-05,01:35:51,799724151,24.5,31.8,439,1,0
2025-05-05,01:35:56,799724156,24.5,31.7,440,1,3951
2025-05-05,01:36:01,799724161,24.5,31.7,444,1,0
2025-05-05,01:36:07,799724167,24.5,31.7,441,1,4090
2025-05-05,01:36:12,799724172,24.6,31.8,439,1,0
2025-05-05,01:36:17,799724177,24.6,31.5,444,1,0
2025-05-05,01:36:22,799724182,24.5,31.6,441,1,0
2025-05-05,01:36:27,799724187,24.6,31.9,441,1,1293
2025-05-05,01:36:32,799724192,24.5,31.7,440,1,3981
2025-05-05,01:36:37,799724197,24.6,31.8,408,1,4095
2025-05-05,01:36:43,799724203,24.6,31.6,439,1,0
2025-05-05,01:36:48,799724208,24.5,31.7,441,1,4095
2025-05-05,01:36:53,799724213,24.5,31.6,437,1,0
2025-05-05,01:36:58,799724218,24.5,31.6,439,1,4095
2025-05-05,01:37:03,799724223,24.5,31.7,437,1,0
2025-05-05,01:37:09,799724229,24.6,31.7,442,1,3581
2025-05-05,01:37:14,799724234,24.5,31.5,435,1,3968
2025-05-05,01:37:19,799724239,24.5,31.6,439,1,0
2025-05-05,01:37:24,799724244,24.5,31.6,441,1,0
2025-05-05,01:37:29,799724249,24.5,31.7,439,1,3945
2025-05-05,01:37:34,799724254,24.5,31.6,438,1,3990
2025-05-05,01:37:40,799724260,24.5,31.5,439,1,3981
2025-05-05,01:37:45,799724265,24.5,31.5,442,1,4017
2025-05-05,01:37:50,799724270,24.5,31.7,441,1,3410
2025-05-05,01:37:55,799724275,24.6,32.0,439,1,0
2025-05-05,01:38:00,799724280,24.6,31.9,441,1,0
2025-05-05,01:38:05,799724285,24.5,31.7,440,1,0
2025-05-05,01:38:11,799724291,24.5,31.7,417,1,0
2025-05-05,01:38:16,799724296,24.6,31.9,442,1,2530
2025-05-05,01:38:21,799724301,24.5,31.6,442,1,0
2025-05-05,01:38:26,799724306,24.6,31.8,439,1,4037
2025-05-05,01:38:31,799724311,24.5,31.6,442,1,0
2025-05-05,01:38:37,799724317,24.5,31.6,440,1,4095
2025-05-05,01:38:42,799724322,24.5,31.8,411,1,0
2025-05-05,01:38:47,799724327,24.5,31.5,442,1,0
2025-05-05,01:38:52,799724332,24.5,31.6,441,1,4076
2025-05-05,01:38:57,799724337,24.5,31.8,439,1,0
2025-05-05,01:39:03,799724343,24.5,31.6,441,1,4095
2025-05-05,01:39:08,799724348,24.5,31.5,440,1,4095
2025-05-05,01:39:13,799724353,24.5,31.7,439,1,0
2025-05-05,01:39:18,799724358,24.5,31.5,454,1,0
2025-05-05,01:39:23,799724363,24.5,31.7,444,1,1349
2025-05-05,01:39:29,799724369,24.5,31.7,439,1,3270
2025-05-05,01:39:34,799724374,24.5,31.7,437,1,3949
2025-05-05,01:39:39,799724379,24.5,31.6,435,1,4019
2025-05-05,01:39:44,799724384,24.5,31.5,400,1,4003
2025-05-05,01:39:49,799724389,24.5,31.6,438,1,0
2025-05-05,01:39:55,799724395,24.5,31.7,439,1,0
2025-05-05,01:40:00,799724400,24.5,31.8,438,1,4095
2025-05-05,01:40:05,799724405,24.5,31.8,440,1,1438
2025-05-05,01:40:10,799724410,24.5,31.7,405,1,0
2025-05-05,01:40:15,799724415,24.5,31.7,409,1,0
2025-05-05,01:40:21,799724421,24.5,31.7,437,1,4021
2025-05-05,01:40:26,799724426,24.5,31.6,440,1,4095
2025-05-05,01:40:32,799724432,24.6,31.6,439,1,0
2025-05-05,01:40:37,799724437,24.5,31.7,438,1,3531
2025-05-05,01:40:42,799724442,24.5,31.8,438,1,3757
2025-05-05,01:40:47,799724447,24.5,31.7,438,1,0
2025-05-05,01:40:52,799724452,24.5,31.7,438,1,3445
2025-05-05,01:40:57,799724457,24.5,31.6,439,1,3432
2025-05-05,01:41:03,799724463,24.5,31.7,437,1,0
2025-05-05,01:41:08,799724468,24.5,31.8,439,1,4095
2025-05-05,01:41:13,799724473,24.5,31.4,438,1,0
