date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-14,08:03:51,800525031,26.0,41.1,615,1,4095
2025-05-14,08:03:57,800525037,26.0,41.0,688,1,4095
2025-05-14,08:04:02,800525042,25.9,41.1,690,1,4095
2025-05-14,08:04:07,800525047,25.9,41.0,691,1,4095
2025-05-14,08:04:12,800525052,26.0,41.1,688,1,4095
2025-05-14,08:04:17,800525057,26.0,41.0,695,1,4095
2025-05-14,08:04:22,800525062,26.0,41.1,624,1,4095
2025-05-14,08:04:27,800525067,26.0,40.9,693,1,4095
2025-05-14,08:04:33,800525073,26.0,41.0,689,1,4095
2025-05-14,08:04:38,800525078,26.0,41.1,692,1,4095
2025-05-14,08:04:43,800525083,26.0,41.0,690,1,4095
2025-05-14,08:04:48,800525088,26.0,41.0,624,1,4095
2025-05-14,08:04:53,800525093,26.0,41.0,690,1,4095
2025-05-14,08:04:58,800525098,26.0,40.9,697,1,4095
2025-05-14,08:05:03,800525103,26.0,41.0,692,1,4095
