date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:49:37,804008977,24.7,50.6,4.82,36.75,19.97,0,126
2025-06-23,15:49:42,804008982,24.7,50.6,4.83,36.81,20.00,0,127
2025-06-23,15:49:47,804008987,24.7,50.7,4.89,37.43,20.26,0,127
2025-06-23,15:49:51,804008991,24.7,50.6,4.59,34.27,18.92,0,124
2025-06-23,15:49:56,804008996,24.7,50.8,4.59,34.36,18.96,0,123
2025-06-23,15:50:01,804009001,24.7,50.7,4.59,34.36,18.96,0,123
2025-06-23,15:50:06,804009006,24.7,50.7,4.88,37.38,20.23,0,123
2025-06-23,15:50:10,804009010,24.7,50.7,4.92,37.78,20.40,0,123
2025-06-23,15:50:15,804009015,24.7,50.8,4.86,37.16,20.14,0,123
2025-06-23,15:50:20,804009020,24.7,50.7,4.88,37.31,20.21,0,123
2025-06-23,15:50:25,804009025,24.7,50.5,4.60,34.46,19.00,0,118
2025-06-23,15:50:29,804009029,24.7,50.7,4.67,35.12,19.28,0,118
2025-06-23,15:50:34,804009034,24.7,50.6,4.48,33.18,18.45,0,112
2025-06-23,15:50:40,804009040,24.7,50.4,4.67,35.12,19.28,0,114
2025-06-23,15:50:44,804009044,24.7,50.8,4.67,35.12,19.28,0,111
