date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-19,05:37:06,800948226,0.0,0.0,983,1,4028
2025-05-19,05:37:11,800948231,0.0,0.0,930,1,4095
2025-05-19,05:37:16,800948236,0.0,0.0,986,1,4095
2025-05-19,05:37:21,800948241,0.0,0.0,981,1,4095
2025-05-19,05:37:26,800948246,0.0,0.0,983,1,4095
2025-05-19,05:37:31,800948251,0.0,0.0,988,1,4095
2025-05-19,05:37:36,800948256,0.0,0.0,983,1,4095
2025-05-19,05:37:42,800948262,0.0,0.0,986,1,4095
2025-05-19,05:37:47,800948267,0.0,0.0,982,1,4095
2025-05-19,05:37:52,800948272,0.0,0.0,985,1,4095
2025-05-19,05:37:57,800948277,0.0,0.0,987,1,4095
2025-05-19,05:38:02,800948282,0.0,0.0,989,1,4095
2025-05-19,05:38:07,800948287,0.0,0.0,987,1,4095
2025-05-19,05:38:12,800948292,0.0,0.0,896,1,4095
2025-05-19,05:38:17,800948297,0.0,0.0,985,1,4095
2025-05-19,05:38:23,800948303,0.0,0.0,989,1,4095
2025-05-19,05:38:28,800948308,0.0,0.0,982,1,4095
2025-05-19,05:38:33,800948313,0.0,0.0,983,1,4095
2025-05-19,05:38:38,800948318,0.0,0.0,897,1,4095
2025-05-19,05:38:43,800948323,0.0,0.0,989,1,4095
2025-05-19,05:38:48,800948328,0.0,0.0,987,1,4095
2025-05-19,05:38:53,800948333,0.0,0.0,982,1,4095
2025-05-19,05:38:59,800948339,0.0,0.0,988,1,4095
2025-05-19,05:39:04,800948344,0.0,0.0,988,1,4095
2025-05-19,05:39:09,800948349,0.0,0.0,896,1,4095
2025-05-19,05:39:14,800948354,0.0,0.0,987,1,4095
2025-05-19,05:39:19,800948359,0.0,0.0,988,1,4095
2025-05-19,05:39:24,800948364,0.0,0.0,991,1,4074
2025-05-19,05:39:29,800948369,0.0,0.0,987,1,4095
2025-05-19,05:39:35,800948375,0.0,0.0,988,1,4095
2025-05-19,05:39:40,800948380,0.0,0.0,985,1,4095
2025-05-19,05:39:45,800948385,0.0,0.0,885,1,4095
2025-05-19,05:39:50,800948390,0.0,0.0,987,1,4095
2025-05-19,05:39:55,800948395,0.0,0.0,988,1,4095
2025-05-19,05:40:00,800948400,0.0,0.0,979,1,4028
2025-05-19,05:40:05,800948405,0.0,0.0,988,1,4095
2025-05-19,05:40:11,800948411,0.0,0.0,989,1,4095
2025-05-19,05:40:16,800948416,0.0,0.0,987,1,4095
2025-05-19,05:40:21,800948421,0.0,0.0,989,1,4095
2025-05-19,05:40:26,800948426,0.0,0.0,987,1,4026
2025-05-19,05:40:31,800948431,0.0,0.0,989,1,4095
2025-05-19,05:40:36,800948436,0.0,0.0,988,1,4095
2025-05-19,05:40:42,800948442,0.0,0.0,988,1,4095
2025-05-19,05:40:47,800948447,0.0,0.0,986,1,4095
2025-05-19,05:40:52,800948452,0.0,0.0,881,1,4091
2025-05-19,05:40:57,800948457,0.0,0.0,983,1,4095
2025-05-19,05:41:02,800948462,0.0,0.0,986,1,4095
2025-05-19,05:41:07,800948467,0.0,0.0,986,1,4095
2025-05-19,05:41:13,800948473,0.0,0.0,986,1,4095
2025-05-19,05:41:18,800948478,0.0,0.0,985,1,4095
2025-05-19,05:41:23,800948483,0.0,0.0,987,1,4095
2025-05-19,05:41:28,800948488,0.0,0.0,983,1,4095
2025-05-19,05:41:33,800948493,0.0,0.0,986,1,4095
2025-05-19,05:41:39,800948499,0.0,0.0,982,1,4095
2025-05-19,05:41:44,800948504,0.0,0.0,983,1,4095
2025-05-19,05:41:49,800948509,0.0,0.0,981,1,4095
2025-05-19,05:41:54,800948514,0.0,0.0,983,1,4095
2025-05-19,05:42:00,800948520,0.0,0.0,988,1,4095
2025-05-19,05:42:05,800948525,0.0,0.0,887,1,4095
