date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:08:13,804010093,24.7,49.5,5.00,38.65,20.77,0,152
2025-06-23,16:08:18,804010098,24.7,49.6,4.95,38.04,20.51,0,151
2025-06-23,16:08:23,804010103,24.7,49.6,5.04,39.06,20.94,0,149
2025-06-23,16:08:27,804010107,24.7,49.5,5.08,39.51,21.12,0,152
2025-06-23,16:08:32,804010112,24.7,49.6,5.02,38.88,20.86,0,28
2025-06-23,16:08:37,804010117,24.7,49.5,4.96,38.22,20.59,0,102
2025-06-23,16:08:41,804010121,24.7,49.5,4.98,38.37,20.65,0,143
2025-06-23,16:08:46,804010126,24.7,49.8,5.06,39.30,21.04,0,143
2025-06-23,16:08:51,804010131,24.6,49.6,5.03,38.98,20.90,0,143
2025-06-23,16:08:56,804010136,24.7,49.4,4.91,37.69,20.37,0,142
2025-06-23,16:09:00,804010140,24.7,49.5,4.78,36.26,19.77,0,141
2025-06-23,16:09:05,804010145,24.7,49.5,4.81,36.66,19.93,0,140
2025-06-23,16:09:10,804010150,24.7,49.7,4.83,36.87,20.02,0,140
2025-06-23,16:09:15,804010155,24.7,49.6,5.02,38.87,20.86,0,139
2025-06-23,16:09:19,804010159,24.7,49.4,4.95,38.09,20.53,0,138
