date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:18:55,804007135,24.7,51.9,4.62,34.64,19.08,0,218
2025-06-23,15:19:00,804007140,24.7,51.8,4.78,36.29,19.78,0,218
2025-06-23,15:19:05,804007145,24.7,52.0,4.77,36.19,19.74,0,207
2025-06-23,15:19:09,804007149,24.7,51.9,4.78,36.33,19.80,0,217
2025-06-23,15:19:14,804007154,24.7,51.9,4.82,36.68,19.94,0,218
2025-06-23,15:19:19,804007159,24.7,51.9,4.80,36.53,19.88,0,220
2025-06-23,15:19:24,804007164,24.7,51.7,4.84,36.88,20.03,0,219
2025-06-23,15:19:28,804007168,24.7,52.0,4.68,35.27,19.35,0,223
2025-06-23,15:19:33,804007173,24.7,52.1,4.70,35.48,19.44,0,222
2025-06-23,15:19:38,804007178,24.7,51.9,4.66,35.04,19.25,0,213
2025-06-23,15:19:42,804007182,24.7,51.9,4.80,36.53,19.88,0,212
2025-06-23,15:19:47,804007187,24.7,51.9,4.78,36.33,19.79,0,208
2025-06-23,15:19:52,804007192,24.7,51.9,4.80,36.52,19.88,0,194
2025-06-23,15:19:57,804007197,24.7,51.9,4.59,34.34,18.95,0,207
2025-06-23,15:20:01,804007201,24.7,51.9,4.61,34.47,19.01,0,201
