date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:29:57,804007797,24.6,52.2,4.99,38.53,20.71,0,107
2025-06-23,15:30:02,804007802,24.7,51.9,4.99,38.50,20.70,0,107
2025-06-23,15:30:07,804007807,24.6,51.9,4.96,38.23,20.59,0,104
2025-06-23,15:30:11,804007811,24.6,51.8,4.90,37.59,20.32,0,98
2025-06-23,15:30:16,804007816,24.6,51.8,4.74,35.85,19.59,0,96
2025-06-23,15:30:21,804007821,24.6,51.6,4.79,36.44,19.84,0,96
2025-06-23,15:30:25,804007825,24.7,51.8,4.77,36.19,19.74,0,95
2025-06-23,15:30:30,804007830,24.6,51.8,4.90,37.58,20.32,0,95
2025-06-23,15:30:35,804007835,24.7,51.8,4.88,37.38,20.24,0,94
2025-06-23,15:30:40,804007840,24.6,52.0,4.93,37.87,20.44,0,94
2025-06-23,15:30:44,804007844,24.7,52.0,4.94,37.93,20.47,0,93
2025-06-23,15:30:49,804007849,24.6,51.8,5.06,39.22,21.00,0,93
2025-06-23,15:30:54,804007854,24.7,51.7,5.12,39.87,21.27,0,93
2025-06-23,15:30:58,804007858,24.7,51.7,5.24,41.17,21.80,0,92
2025-06-23,15:31:03,804007863,24.7,51.8,4.88,37.39,20.24,0,92
