date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:27:52,804011272,24.8,47.5,5.01,38.74,20.80,0,105
2025-06-23,16:27:57,804011277,24.8,47.5,4.95,38.13,20.55,0,102
2025-06-23,16:28:01,804011281,24.8,47.5,5.27,41.49,21.93,0,106
2025-06-23,16:28:08,804011288,24.8,47.5,5.35,42.43,22.32,0,101
2025-06-23,16:28:12,804011292,24.8,47.6,5.37,42.66,22.41,0,98
2025-06-23,16:28:17,804011297,24.8,47.6,4.98,38.45,20.68,0,97
2025-06-23,16:28:22,804011302,24.8,47.4,4.96,38.22,20.58,0,94
2025-06-23,16:28:26,804011306,24.8,47.6,4.97,38.32,20.63,0,93
2025-06-23,16:28:31,804011311,24.8,47.5,5.00,38.63,20.76,0,98
2025-06-23,16:28:36,804011316,24.8,47.6,4.99,38.53,20.72,0,84
2025-06-23,16:28:41,804011321,24.8,47.6,4.93,37.92,20.46,0,88
2025-06-23,16:28:45,804011325,24.8,47.5,5.01,38.77,20.82,0,86
2025-06-23,16:28:50,804011330,24.8,47.7,4.93,37.91,20.46,0,85
2025-06-23,16:28:55,804011335,24.8,47.7,4.99,38.46,20.69,0,83
2025-06-23,16:28:59,804011339,24.8,47.7,5.00,38.63,20.76,0,84
