date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:13:09,804010389,24.7,48.9,5.02,38.88,20.86,0,200
2025-06-23,16:13:14,804010394,24.7,49.1,5.04,39.08,20.94,0,201
2025-06-23,16:13:19,804010399,24.7,49.2,5.07,39.34,21.05,0,202
2025-06-23,16:13:23,804010403,24.7,48.7,5.15,40.26,21.43,0,203
2025-06-23,16:13:28,804010408,24.7,48.8,5.06,39.29,21.03,0,199
2025-06-23,16:13:33,804010413,24.7,49.0,4.98,38.40,20.66,0,199
2025-06-23,16:13:38,804010418,24.7,49.0,4.98,38.46,20.69,0,200
2025-06-23,16:13:42,804010422,24.7,48.7,4.81,36.56,19.89,0,201
2025-06-23,16:13:47,804010427,24.7,48.8,4.63,34.68,19.10,0,200
2025-06-23,16:13:52,804010432,24.7,48.9,4.50,33.39,18.55,0,200
2025-06-23,16:13:57,804010437,24.7,49.1,4.62,34.59,19.06,0,195
2025-06-23,16:14:01,804010441,24.7,48.8,4.78,36.26,19.77,0,196
2025-06-23,16:14:06,804010446,24.7,48.9,4.92,37.81,20.42,0,198
2025-06-23,16:14:11,804010451,24.7,49.0,5.16,40.36,21.47,0,197
2025-06-23,16:14:15,804010455,24.7,49.0,5.15,40.23,21.42,0,197
