date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:57:01,804009421,24.7,50.2,4.87,37.20,20.16,0,108
2025-06-23,15:57:06,804009426,24.7,50.2,4.71,35.56,19.47,0,113
2025-06-23,15:57:10,804009430,24.7,50.2,4.78,36.27,19.77,0,115
2025-06-23,15:57:15,804009435,24.7,50.3,4.73,35.79,19.57,0,117
2025-06-23,15:57:20,804009440,24.7,50.0,4.81,36.57,19.90,0,120
2025-06-23,15:57:25,804009445,24.8,50.1,4.77,36.15,19.72,0,123
2025-06-23,15:57:29,804009449,24.8,50.1,4.77,36.20,19.74,0,126
2025-06-23,15:57:34,804009454,24.8,50.0,4.84,36.91,20.04,0,125
2025-06-23,15:57:39,804009459,24.7,50.1,4.82,36.71,19.96,0,131
2025-06-23,15:57:44,804009464,24.7,50.2,4.88,37.34,20.22,0,117
2025-06-23,15:57:48,804009468,24.8,50.3,4.93,37.87,20.44,0,99
2025-06-23,15:57:53,804009473,24.8,50.3,4.94,38.02,20.50,0,105
2025-06-23,15:57:58,804009478,24.7,50.1,4.97,38.28,20.61,0,128
2025-06-23,15:58:03,804009483,24.7,50.0,4.74,35.88,19.61,0,132
2025-06-23,15:58:07,804009487,24.8,50.0,4.81,36.57,19.90,0,133
