date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:22:35,804007355,24.7,51.9,4.58,34.25,18.91,0,123
2025-06-23,15:22:40,804007360,24.7,51.9,4.69,35.35,19.38,0,121
2025-06-23,15:22:45,804007365,24.7,51.8,4.74,35.89,19.61,0,120
2025-06-23,15:22:50,804007370,24.7,51.7,4.79,36.39,19.82,0,120
2025-06-23,15:22:54,804007374,24.7,51.9,4.77,36.17,19.73,0,120
2025-06-23,15:22:59,804007379,24.7,52.0,4.76,36.05,19.68,0,122
2025-06-23,15:23:04,804007384,24.7,52.0,4.76,36.13,19.71,0,121
2025-06-23,15:23:08,804007388,24.7,51.9,4.76,36.13,19.71,0,118
2025-06-23,15:23:13,804007393,24.7,51.9,4.78,36.31,19.79,0,116
2025-06-23,15:23:18,804007398,24.7,51.9,4.67,35.13,19.29,0,115
2025-06-23,15:23:23,804007403,24.7,51.9,4.97,38.26,20.60,0,112
2025-06-23,15:23:27,804007407,24.7,52.0,4.66,35.05,19.26,0,111
2025-06-23,15:23:32,804007412,24.7,52.0,4.74,35.86,19.60,0,110
2025-06-23,15:23:37,804007417,24.7,51.8,4.50,33.36,18.53,0,110
2025-06-23,15:23:42,804007422,24.7,51.9,4.60,34.38,18.97,0,109
