date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-17,23:35:10,800840110,0.0,0.0,1015,1,4069
2025-05-17,23:35:15,800840115,0.0,0.0,1018,1,4070
2025-05-17,23:35:20,800840120,0.0,0.0,1015,1,4068
2025-05-17,23:35:25,800840125,0.0,0.0,1015,1,4068
2025-05-17,23:35:30,800840130,0.0,0.0,1017,1,4076
2025-05-17,23:35:36,800840136,0.0,0.0,1019,1,4067
2025-05-17,23:35:41,800840141,0.0,0.0,1012,1,4076
2025-05-17,23:35:46,800840146,0.0,0.0,1015,1,4073
2025-05-17,23:35:51,800840151,0.0,0.0,1018,1,4071
2025-05-17,23:35:56,800840156,0.0,0.0,1017,1,4075
2025-05-17,23:36:01,800840161,0.0,0.0,1014,1,3993
2025-05-17,23:36:06,800840166,0.0,0.0,1018,1,4066
2025-05-17,23:36:12,800840172,0.0,0.0,1015,1,4066
2025-05-17,23:36:17,800840177,0.0,0.0,1015,1,4070
2025-05-17,23:36:22,800840182,0.0,0.0,1017,1,4069
2025-05-17,23:36:27,800840187,0.0,0.0,1019,1,4077
2025-05-17,23:36:32,800840192,0.0,0.0,1017,1,4069
2025-05-17,23:36:37,800840197,0.0,0.0,1013,1,4060
2025-05-17,23:36:42,800840202,0.0,0.0,1014,1,4068
2025-05-17,23:36:48,800840208,0.0,0.0,1013,1,4070
2025-05-17,23:36:53,800840213,0.0,0.0,1014,1,3997
2025-05-17,23:36:58,800840218,0.0,0.0,1017,1,4075
2025-05-17,23:37:03,800840223,0.0,0.0,1017,1,4068
2025-05-17,23:37:08,800840228,0.0,0.0,1017,1,3955
2025-05-17,23:37:13,800840233,0.0,0.0,1015,1,4077
2025-05-17,23:37:19,800840239,0.0,0.0,1014,1,4076
2025-05-17,23:37:24,800840244,0.0,0.0,1011,1,4072
2025-05-17,23:37:29,800840249,0.0,0.0,1013,1,4076
2025-05-17,23:37:34,800840254,0.0,0.0,1015,1,4002
2025-05-17,23:37:39,800840259,0.0,0.0,1011,1,4075
2025-05-17,23:37:44,800840264,0.0,0.0,1014,1,4077
2025-05-17,23:37:50,800840270,0.0,0.0,1013,1,4068
2025-05-17,23:37:55,800840275,0.0,0.0,1009,1,4077
2025-05-17,23:38:00,800840280,0.0,0.0,911,1,3998
2025-05-17,23:38:05,800840285,0.0,0.0,1017,1,4076
2025-05-17,23:38:11,800840291,0.0,0.0,1018,1,4072
2025-05-17,23:38:16,800840296,0.0,0.0,1017,1,4072
2025-05-17,23:38:21,800840301,0.0,0.0,1013,1,4069
2025-05-17,23:38:26,800840306,0.0,0.0,1017,1,4073
2025-05-17,23:38:31,800840311,0.0,0.0,1015,1,4075
2025-05-17,23:38:36,800840316,0.0,0.0,912,1,4077
2025-05-17,23:38:41,800840321,0.0,0.0,1012,1,4078
2025-05-17,23:38:47,800840327,0.0,0.0,1019,1,4077
2025-05-17,23:38:52,800840332,0.0,0.0,1015,1,4073
2025-05-17,23:38:57,800840337,0.0,0.0,1017,1,4076
2025-05-17,23:39:02,800840342,0.0,0.0,913,1,4078
2025-05-17,23:39:07,800840347,0.0,0.0,1014,1,4073
2025-05-17,23:39:12,800840352,0.0,0.0,1015,1,4073
2025-05-17,23:39:17,800840357,0.0,0.0,1014,1,4073
2025-05-17,23:39:23,800840363,0.0,0.0,1015,1,4077
2025-05-17,23:39:28,800840368,0.0,0.0,1015,1,4072
2025-05-17,23:39:33,800840373,0.0,0.0,1021,1,4071
2025-05-17,23:39:38,800840378,0.0,0.0,1015,1,4072
2025-05-17,23:39:43,800840383,0.0,0.0,1020,1,3923
2025-05-17,23:39:48,800840388,0.0,0.0,1019,1,4071
2025-05-17,23:39:53,800840393,0.0,0.0,1013,1,4075
2025-05-17,23:39:59,800840399,0.0,0.0,912,1,4074
2025-05-17,23:40:04,800840404,0.0,0.0,912,1,4073
2025-05-17,23:40:09,800840409,0.0,0.0,1018,1,4078
2025-05-17,23:40:14,800840414,0.0,0.0,1019,1,4078
2025-05-17,23:40:19,800840419,0.0,0.0,1013,1,4075
2025-05-17,23:40:24,800840424,0.0,0.0,1015,1,4075
2025-05-17,23:40:30,800840430,0.0,0.0,1015,1,4074
2025-05-17,23:40:35,800840435,0.0,0.0,1017,1,4076
2025-05-17,23:40:40,800840440,0.0,0.0,1020,1,4071
2025-05-17,23:40:45,800840445,0.0,0.0,1017,1,4074
2025-05-17,23:40:50,800840450,0.0,0.0,1014,1,4074
2025-05-17,23:40:55,800840455,0.0,0.0,1017,1,4066
2025-05-17,23:41:01,800840461,0.0,0.0,1019,1,4071
