date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-06-18,12:26:14,803564774,24.6,50.3,304,1,9.0
2025-06-18,12:26:19,803564779,24.6,50.4,303,1,9.0
2025-06-18,12:26:24,803564784,24.6,50.3,298,1,9.0
2025-06-18,12:26:29,803564789,24.6,50.4,308,1,9.0
2025-06-18,12:26:34,803564794,24.6,50.4,294,1,9.0
2025-06-18,12:26:39,803564799,24.6,50.3,314,1,9.0
2025-06-18,12:26:44,803564804,24.6,50.4,310,1,9.0
2025-06-18,12:26:50,803564810,24.6,50.3,293,1,9.0
2025-06-18,12:26:55,803564815,24.6,50.5,297,1,9.0
2025-06-18,12:27:00,803564820,24.6,50.4,300,1,9.0
2025-06-18,12:27:05,803564825,24.6,50.5,310,1,9.0
2025-06-18,12:27:10,803564830,24.6,50.4,309,1,9.0
2025-06-18,12:27:15,803564835,24.6,50.3,303,1,9.0
2025-06-18,12:27:20,803564840,24.6,50.5,307,1,9.0
2025-06-18,12:27:26,803564846,24.6,50.5,304,1,9.0
2025-06-18,12:27:31,803564851,24.6,50.4,304,1,9.0
2025-06-18,12:27:36,803564856,24.5,50.0,304,1,9.0
2025-06-18,12:27:41,803564861,24.6,50.5,315,1,9.0
2025-06-18,12:27:46,803564866,24.6,50.4,304,1,9.0
2025-06-18,12:27:51,803564871,24.6,50.4,304,1,9.0
2025-06-18,12:27:56,803564876,24.6,50.6,304,1,9.0
2025-06-18,12:28:02,803564882,24.6,50.4,304,1,9.0
2025-06-18,12:28:07,803564887,24.6,50.3,307,1,9.0
2025-06-18,12:28:12,803564892,24.6,50.4,304,1,9.0
2025-06-18,12:28:17,803564897,24.6,50.4,304,1,9.0
2025-06-18,12:28:22,803564902,24.6,50.5,304,1,9.0
2025-06-18,12:28:27,803564907,24.6,50.5,304,1,9.0
2025-06-18,12:28:32,803564912,24.6,50.1,301,1,9.0
2025-06-18,12:28:38,803564918,24.6,50.4,310,1,9.0
2025-06-18,12:28:43,803564923,24.6,50.4,309,1,9.0
2025-06-18,12:28:48,803564928,24.6,50.5,302,1,9.0
2025-06-18,12:28:53,803564933,24.6,50.4,303,1,9.0
2025-06-18,12:28:58,803564938,24.6,50.4,311,1,9.0
2025-06-18,12:29:03,803564943,24.7,50.2,310,1,9.0
2025-06-18,12:29:09,803564949,24.7,50.3,305,1,9.0
2025-06-18,12:29:14,803564954,24.6,50.4,304,1,9.0
2025-06-18,12:29:19,803564959,24.6,50.3,305,1,9.0
2025-06-18,12:29:24,803564964,24.7,50.4,301,1,9.0
2025-06-18,12:29:29,803564969,24.6,50.2,314,1,9.0
2025-06-18,12:29:34,803564974,24.6,50.3,304,1,9.0
2025-06-18,12:29:40,803564980,24.6,50.4,281,1,9.0
2025-06-18,12:29:45,803564985,24.6,50.3,314,1,9.0
2025-06-18,12:29:50,803564990,24.6,50.5,307,1,9.0
2025-06-18,12:29:55,803564995,24.6,50.3,311,1,9.0
2025-06-18,12:30:00,803565000,24.6,50.3,309,1,9.0
2025-06-18,12:30:05,803565005,24.6,50.5,306,1,9.0
2025-06-18,12:30:11,803565011,24.6,50.4,307,1,9.0
2025-06-18,12:30:16,803565016,24.6,50.3,309,1,9.0
2025-06-18,12:30:21,803565021,24.6,50.3,302,1,9.0
2025-06-18,12:30:26,803565026,24.6,50.3,310,1,9.0
2025-06-18,12:30:31,803565031,24.6,50.4,311,1,9.0
2025-06-18,12:30:37,803565037,24.6,50.4,302,1,9.0
2025-06-18,12:30:42,803565042,24.6,50.3,303,1,9.0
2025-06-18,12:30:47,803565047,24.6,50.3,308,1,9.0
2025-06-18,12:30:52,803565052,24.6,50.2,307,1,9.0
2025-06-18,12:30:57,803565057,24.6,50.4,308,1,9.0
2025-06-18,12:31:02,803565062,24.6,50.3,299,1,9.0
2025-06-18,12:31:08,803565068,24.6,50.4,304,1,9.0
2025-06-18,12:31:13,803565073,24.6,50.4,309,1,9.0
2025-06-18,12:31:19,803565079,24.6,50.4,309,1,9.0
2025-06-18,12:31:24,803565084,24.6,50.4,301,1,9.0
2025-06-18,12:31:29,803565089,24.6,50.6,323,1,9.0
2025-06-18,12:31:34,803565094,24.6,50.5,321,1,9.0
2025-06-18,12:31:39,803565099,24.6,50.4,327,1,9.0
2025-06-18,12:31:44,803565104,24.6,50.5,319,1,9.0
2025-06-18,12:31:50,803565110,24.6,50.3,298,1,9.0
2025-06-18,12:31:55,803565115,24.6,50.3,291,1,9.0
2025-06-18,12:32:00,803565120,24.6,50.5,317,1,9.0
2025-06-18,12:32:05,803565125,24.6,50.6,320,1,9.0
