date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:07:12,804006432,24.9,52.1,4.87,37.24,20.18,0,79
2025-06-23,15:07:17,804006437,24.9,52.0,4.75,36.01,19.66,0,73
2025-06-23,15:07:59,804006479,24.8,52.1,4.78,36.26,19.77,0,90
2025-06-23,15:08:04,804006484,24.8,52.2,4.52,33.58,18.63,0,90
2025-06-23,15:08:09,804006489,24.9,52.2,4.61,34.56,19.05,0,89
2025-06-23,15:08:14,804006494,24.9,52.4,4.60,34.45,19.00,0,87
2025-06-23,15:08:18,804006498,24.9,52.4,4.88,37.33,20.21,0,86
2025-06-23,15:08:23,804006503,24.9,52.1,4.87,37.22,20.17,0,84
2025-06-23,15:08:28,804006508,24.9,52.2,4.95,38.03,20.51,0,83
2025-06-23,15:08:33,804006513,24.9,52.4,4.83,36.79,19.99,0,82
2025-06-23,15:08:37,804006517,24.8,52.2,4.79,36.38,19.82,0,83
2025-06-23,15:08:43,804006523,24.9,52.2,4.57,34.11,18.86,0,83
2025-06-23,15:08:48,804006528,24.9,52.3,4.43,32.62,18.22,0,84
2025-06-23,15:08:52,804006532,24.8,52.2,4.35,31.88,17.90,0,84
2025-06-23,15:08:57,804006537,24.8,52.3,4.54,33.81,18.73,0,83
