date,time,timestamp,temperature,humidity,gas_analog,gas_digital,light
2025-05-16,18:23:30,800735010,0.0,0.0,666,1,4052
2025-05-16,18:23:35,800735015,0.0,0.0,592,1,4055
2025-05-16,18:23:40,800735020,0.0,0.0,669,1,4057
2025-05-16,18:23:45,800735025,0.0,0.0,663,1,4046
2025-05-16,18:23:51,800735031,0.0,0.0,666,1,4057
2025-05-16,18:23:56,800735036,0.0,0.0,666,1,4049
2025-05-16,18:24:01,800735041,0.0,0.0,666,1,4060
2025-05-16,18:24:06,800735046,0.0,0.0,663,1,4058
2025-05-16,18:24:11,800735051,0.0,0.0,667,1,4061
2025-05-16,18:24:16,800735056,0.0,0.0,662,1,4055
2025-05-16,18:24:21,800735061,0.0,0.0,667,1,4062
2025-05-16,18:24:26,800735066,0.0,0.0,671,1,3987
2025-05-16,18:24:32,800735072,0.0,0.0,664,1,4060
2025-05-16,18:24:37,800735077,0.0,0.0,663,1,4063
2025-05-16,18:24:42,800735082,0.0,0.0,666,1,4061
2025-05-16,18:24:47,800735087,0.0,0.0,663,1,4054
2025-05-16,18:24:52,800735092,0.0,0.0,669,1,4056
2025-05-16,18:24:57,800735097,0.0,0.0,669,1,4060
2025-05-16,18:25:02,800735102,0.0,0.0,667,1,3911
2025-05-16,18:25:07,800735107,0.0,0.0,667,1,4058
2025-05-16,18:25:13,800735113,0.0,0.0,668,1,4058
2025-05-16,18:25:18,800735118,0.0,0.0,666,1,4065
2025-05-16,18:25:23,800735123,0.0,0.0,659,1,4059
2025-05-16,18:25:28,800735128,0.0,0.0,662,1,3945
2025-05-16,18:25:33,800735133,0.0,0.0,667,1,4054
2025-05-16,18:25:38,800735138,0.0,0.0,664,1,4062
2025-05-16,18:25:43,800735143,0.0,0.0,668,1,4058
2025-05-16,18:25:49,800735149,0.0,0.0,666,1,4063
2025-05-16,18:25:54,800735154,0.0,0.0,666,1,3834
2025-05-16,18:25:59,800735159,0.0,0.0,667,1,4050
2025-05-16,18:26:04,800735164,0.0,0.0,661,1,4064
2025-05-16,18:26:09,800735169,0.0,0.0,586,1,4054
2025-05-16,18:26:14,800735174,0.0,0.0,663,1,4058
2025-05-16,18:26:19,800735179,0.0,0.0,667,1,4058
2025-05-16,18:26:25,800735185,0.0,0.0,667,1,4059
2025-05-16,18:26:30,800735190,0.0,0.0,663,1,4062
2025-05-16,18:26:35,800735195,0.0,0.0,663,1,4056
2025-05-16,18:26:40,800735200,0.0,0.0,663,1,4064
2025-05-16,18:26:45,800735205,0.0,0.0,666,1,3915
2025-05-16,18:26:50,800735210,0.0,0.0,665,1,4054
2025-05-16,18:26:56,800735216,0.0,0.0,665,1,4060
2025-05-16,18:27:01,800735221,0.0,0.0,665,1,4070
2025-05-16,18:27:06,800735226,0.0,0.0,661,1,4049
2025-05-16,18:27:11,800735231,0.0,0.0,663,1,3902
2025-05-16,18:27:16,800735236,0.0,0.0,663,1,4061
2025-05-16,18:27:21,800735241,0.0,0.0,667,1,4054
2025-05-16,18:27:27,800735247,0.0,0.0,666,1,4056
2025-05-16,18:27:32,800735252,0.0,0.0,668,1,4060
2025-05-16,18:27:37,800735257,0.0,0.0,658,1,3973
2025-05-16,18:27:42,800735262,0.0,0.0,663,1,4048
2025-05-16,18:27:47,800735267,0.0,0.0,592,1,4057
2025-05-16,18:27:52,800735272,0.0,0.0,671,1,4060
2025-05-16,18:27:58,800735278,0.0,0.0,666,1,4062
2025-05-16,18:28:03,800735283,0.0,0.0,666,1,4059
2025-05-16,18:28:08,800735288,0.0,0.0,662,1,4059
2025-05-16,18:28:13,800735293,0.0,0.0,665,1,4052
2025-05-16,18:28:18,800735298,0.0,0.0,666,1,4057
2025-05-16,18:28:23,800735303,0.0,0.0,667,1,4055
2025-05-16,18:28:29,800735309,0.0,0.0,667,1,4056
2025-05-16,18:28:34,800735314,0.0,0.0,659,1,4059
2025-05-16,18:28:39,800735320,0.0,0.0,661,1,4055
2025-05-16,18:28:45,800735325,0.0,0.0,665,1,3985
2025-05-16,18:28:50,800735330,0.0,0.0,668,1,4060
2025-05-16,18:28:55,800735335,0.0,0.0,667,1,4062
2025-05-16,18:29:00,800735340,0.0,0.0,662,1,4065
2025-05-16,18:29:05,800735345,0.0,0.0,665,1,4064
2025-05-16,18:29:10,800735350,0.0,0.0,667,1,4063
2025-05-16,18:29:16,800735356,0.0,0.0,669,1,3987
2025-05-16,18:29:21,800735361,0.0,0.0,587,1,4060
2025-05-16,18:29:26,800735366,0.0,0.0,667,1,4058
2025-05-16,18:29:31,800735371,0.0,0.0,666,1,4063
