date,time,timestamp,temperature,humidity,gas_analog,gas_digital,ldr_lux
2025-05-27,17:22:30,801681750,25.9,39.6,79,1,8.0
2025-05-27,17:22:35,801681755,25.9,39.3,79,1,7.0
2025-05-27,17:22:40,801681760,25.9,39.4,73,1,10.0
2025-05-27,17:22:45,801681765,25.9,39.4,81,1,10.0
2025-05-27,17:22:50,801681770,25.9,40.3,81,1,10.0
2025-05-27,17:22:56,801681776,25.9,42.1,80,1,8.0
2025-05-27,17:23:01,801681781,25.9,40.7,80,1,8.0
2025-05-27,17:23:06,801681786,25.9,39.9,80,1,8.0
2025-05-27,17:23:11,801681791,25.9,39.7,84,1,8.0
2025-05-27,17:23:16,801681796,25.9,39.7,71,1,10.0
2025-05-27,17:23:21,801681801,25.9,40.3,90,1,8.0
2025-05-27,17:23:27,801681807,25.9,40.3,80,1,8.0
2025-05-27,17:23:32,801681812,25.9,40.4,82,1,8.0
2025-05-27,17:23:37,801681817,25.9,41.0,79,1,8.0
2025-05-27,17:23:42,801681822,25.9,40.3,96,1,8.0
2025-05-27,17:23:47,801681827,25.9,39.7,80,1,8.0
2025-05-27,17:23:53,801681833,25.9,39.7,67,1,8.0
2025-05-27,17:23:58,801681838,25.9,39.6,80,1,8.0
2025-05-27,17:24:03,801681843,25.9,39.9,85,1,8.0
2025-05-27,17:24:08,801681848,25.9,39.8,82,1,9.0
2025-05-27,17:24:13,801681853,25.9,40.3,93,1,8.0
2025-05-27,17:24:18,801681858,25.9,39.9,80,1,8.0
2025-05-27,17:24:24,801681864,25.9,39.6,80,1,8.0
2025-05-27,17:24:29,801681869,25.9,39.7,80,1,8.0
2025-05-27,17:24:34,801681874,25.9,39.8,80,1,10.0
2025-05-27,17:24:39,801681879,25.9,39.6,79,1,10.0
2025-05-27,17:24:44,801681884,25.9,39.4,80,1,10.0
2025-05-27,17:24:50,801681890,25.9,39.6,75,1,8.0
2025-05-27,17:24:55,801681895,25.9,39.6,79,1,8.0
2025-05-27,17:25:00,801681900,25.9,39.4,85,1,8.0
2025-05-27,17:25:05,801681905,25.9,39.5,85,1,10.0
2025-05-27,17:25:10,801681910,25.9,39.4,85,1,10.0
2025-05-27,17:25:16,801681916,25.9,39.5,83,1,8.0
2025-05-27,17:25:21,801681921,25.9,43.5,90,1,9.0
2025-05-27,17:25:26,801681926,25.9,42.4,81,1,9.0
2025-05-27,17:25:31,801681931,25.9,40.5,83,1,9.0
2025-05-27,17:25:36,801681936,25.9,40.1,83,1,9.0
2025-05-27,17:25:42,801681942,25.9,39.9,85,1,9.0
2025-05-27,17:25:47,801681947,25.9,39.7,79,1,10.0
2025-05-27,17:25:52,801681952,25.9,39.8,78,1,8.0
2025-05-27,17:25:58,801681958,25.9,39.8,49,1,8.0
2025-05-27,17:26:03,801681963,25.9,39.7,80,1,8.0
2025-05-27,17:26:08,801681968,25.9,39.6,80,1,8.0
2025-05-27,17:26:13,801681973,26.0,39.5,112,1,7.0
2025-05-27,17:26:18,801681978,25.9,39.4,121,1,9.0
2025-05-27,17:26:24,801681984,25.9,39.4,115,1,9.0
2025-05-27,17:26:29,801681989,25.9,39.5,119,1,9.0
2025-05-27,17:26:34,801681994,25.9,39.8,111,1,10.0
2025-05-27,17:26:39,801681999,25.9,39.8,125,1,9.0
2025-05-27,17:26:44,801682004,25.9,39.7,112,1,9.0
2025-05-27,17:26:49,801682009,25.9,39.6,113,1,9.0
2025-05-27,17:26:55,801682015,26.0,39.4,117,1,9.0
2025-05-27,17:27:00,801682020,25.9,39.6,112,1,9.0
2025-05-27,17:27:05,801682025,25.9,39.6,122,1,9.0
2025-05-27,17:27:10,801682030,25.9,39.5,114,1,9.0
2025-05-27,17:27:15,801682035,26.0,39.3,113,1,9.0
2025-05-27,17:27:21,801682041,25.9,39.9,113,1,10.0
2025-05-27,17:27:26,801682046,25.9,39.9,99,1,10.0
2025-05-27,17:27:31,801682051,26.0,39.8,112,1,10.0
2025-05-27,17:27:36,801682056,26.0,40.1,123,1,8.0
2025-05-27,17:27:41,801682061,25.9,39.9,111,1,8.0
2025-05-27,17:27:46,801682067,25.9,40.0,113,1,9.0
2025-05-27,17:27:52,801682072,26.0,39.7,111,1,8.0
2025-05-27,17:27:57,801682077,26.0,39.7,112,1,9.0
2025-05-27,17:28:02,801682082,25.9,39.6,103,1,9.0
2025-05-27,17:28:07,801682087,26.0,39.4,110,1,8.0
2025-05-27,17:28:13,801682093,25.9,39.8,112,1,9.0
2025-05-27,17:28:18,801682098,25.9,41.7,130,1,8.0
2025-05-27,17:28:23,801682103,25.9,41.6,115,1,9.0
2025-05-27,17:28:28,801682108,26.0,41.9,119,1,8.0
