date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-24,14:14:45,804089685,24.8,42.2,5.47,43.76,22.85,0,74
2025-06-24,14:14:49,804089689,24.8,42.2,5.57,44.80,23.28,0,76
2025-06-24,14:14:54,804089694,24.8,42.1,5.52,44.33,23.09,0,78
2025-06-24,14:14:59,804089699,24.8,42.0,5.51,44.12,23.00,0,73
2025-06-24,14:15:04,804089704,24.8,42.0,5.44,43.38,22.70,0,81
2025-06-24,14:15:08,804089708,24.9,42.0,5.47,43.75,22.85,0,74
2025-06-24,14:15:13,804089713,24.9,42.0,5.48,43.86,22.90,0,70
2025-06-24,14:15:18,804089718,24.8,41.9,5.54,44.49,23.15,0,71
2025-06-24,14:15:22,804089722,24.8,41.9,5.48,43.86,22.90,0,71
2025-06-24,14:15:27,804089727,24.8,41.8,5.50,44.08,22.99,0,71
2025-06-24,14:15:32,804089732,24.9,42.0,5.46,43.58,22.78,0,70
2025-06-24,14:15:37,804089737,24.9,42.1,5.50,44.02,22.96,0,71
2025-06-24,14:15:41,804089741,24.9,42.0,5.50,44.02,22.96,0,68
2025-06-24,14:15:46,804089746,24.9,42.0,5.49,43.91,22.92,0,75
2025-06-24,14:15:51,804089751,24.9,42.0,5.45,43.47,22.74,0,71
