date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,15:21:22,804007282,24.8,52.1,4.65,34.94,19.21,0,134
2025-06-23,15:21:27,804007287,24.7,52.0,4.69,35.39,19.40,0,132
2025-06-23,15:21:31,804007291,24.8,51.9,4.78,36.28,19.77,0,134
2025-06-23,15:21:36,804007296,24.8,51.8,4.83,36.78,19.99,0,135
2025-06-23,15:21:41,804007301,24.8,52.0,4.85,37.04,20.09,0,140
2025-06-23,15:21:45,804007305,24.7,52.0,4.85,36.98,20.07,0,152
2025-06-23,15:21:50,804007310,24.7,52.0,4.84,36.93,20.05,0,144
2025-06-23,15:21:55,804007315,24.7,51.7,4.75,35.99,19.65,0,141
2025-06-23,15:22:00,804007320,24.8,51.8,4.75,35.99,19.65,0,133
2025-06-23,15:22:04,804007324,24.7,51.9,4.73,35.79,19.57,0,130
2025-06-23,15:22:09,804007329,24.7,52.0,4.78,36.31,19.79,0,130
2025-06-23,15:22:14,804007334,24.7,52.1,4.75,35.98,19.65,0,129
2025-06-23,15:22:18,804007338,24.7,51.8,4.62,34.64,19.08,0,129
2025-06-23,15:22:23,804007343,24.7,51.9,4.50,33.43,18.57,0,122
2025-06-23,15:22:28,804007348,24.7,51.8,4.47,33.11,18.43,0,123
