date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:35:16,804011716,24.7,47.3,5.14,40.17,21.39,0,62
2025-06-23,16:35:21,804011721,24.7,47.2,5.14,40.17,21.39,0,64
2025-06-23,16:35:25,804011725,24.6,47.3,5.08,39.44,21.09,0,70
2025-06-23,16:35:30,804011730,24.7,47.3,4.96,38.16,20.56,0,89
2025-06-23,16:35:35,804011735,24.7,47.3,4.93,37.89,20.45,0,108
2025-06-23,16:35:40,804011740,24.7,47.3,4.91,37.63,20.34,0,93
2025-06-23,16:35:44,804011744,24.6,47.5,4.90,37.52,20.29,0,112
2025-06-23,16:35:49,804011749,24.7,47.3,4.82,36.66,19.93,0,120
2025-06-23,16:35:54,804011754,24.7,47.2,4.92,37.72,20.38,0,70
2025-06-23,16:35:59,804011759,24.7,47.3,4.95,38.14,20.55,0,63
2025-06-23,16:36:03,804011763,24.7,47.3,5.07,39.32,21.04,0,61
2025-06-23,16:36:08,804011768,24.6,47.3,4.97,38.31,20.62,0,59
2025-06-23,16:36:13,804011773,24.7,47.4,4.93,37.84,20.43,0,57
2025-06-23,16:36:18,804011778,24.7,47.3,4.84,36.92,20.04,0,56
2025-06-23,16:36:22,804011782,24.6,47.4,4.84,36.92,20.04,0,55
