date,time,timestamp,temperature,humidity,gas_lpg_ppm,gas_co_ppm,gas_smoke_ppm,gas_digital,ldr_lux
2025-06-23,16:01:58,804009718,24.7,49.8,4.91,37.68,20.36,0,127
2025-06-23,16:02:02,804009722,24.7,49.9,4.94,37.99,20.49,0,129
2025-06-23,16:02:07,804009727,24.7,49.9,4.89,37.46,20.27,0,133
2025-06-23,16:02:12,804009732,24.7,49.8,4.74,35.87,19.60,0,136
2025-06-23,16:02:17,804009737,24.7,49.9,4.43,32.68,18.24,0,139
2025-06-23,16:02:21,804009741,24.7,49.9,4.43,32.63,18.22,0,142
2025-06-23,16:02:26,804009746,24.7,50.0,4.52,33.63,18.65,0,151
2025-06-23,16:02:31,804009751,24.7,49.8,4.87,37.22,20.17,0,159
2025-06-23,16:02:35,804009755,24.7,49.9,4.91,37.63,20.34,0,165
2025-06-23,16:02:40,804009760,24.7,49.7,4.96,38.15,20.56,0,179
2025-06-23,16:02:45,804009765,24.7,49.7,4.76,36.09,19.69,0,194
2025-06-23,16:02:50,804009770,24.7,49.8,4.76,36.13,19.71,0,194
2025-06-23,16:02:54,804009774,24.7,50.0,4.74,35.92,19.62,0,203
2025-06-23,16:02:59,804009779,24.7,49.7,4.89,37.49,20.28,0,247
2025-06-23,16:03:04,804009784,24.7,49.8,4.86,37.13,20.13,0,259
